Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;D25Z;D25B;D26Z;D26B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;D35Z;D35B;D36Z;D36B;D37Z;D37B;D41Z;D41B;D42Z;D42B;D43Z;D43B;D44Z;D44B;D45Z;D45B;D46Z;D46B;D47Z;D47B;D48Z;D48B;TF32Z;TF32B;TF32aZ;TF32aB;TF33Z;TF33B;TF35Z;TF35B;TF35aZ;TF35aB;TF38Z;TF38B;TF38aZ;TF38aB;TF39Z;TF39B;V10Z;V10B;V20Z;V20B;V30Z;V30B;V40Z;V40B;V1_gestoertZ;V1_gestoertB;V2_gestoertZ;V2_gestoertB;V3_gestoertZ;V3_gestoertB;V4_gestoertZ;V4_gestoertB
23.05.2024;14:46;A 88;1;6;11;6;85;8;17;2;3;2;2;2;6;2;38;1;25;1;52;2;1;0;0;5;89;5;87;3;2;7;13;5;71;6;69;3;3;6;5;5;88;2;93;5;90;8;34;0;43;5;37;4;6;2;82;0;0;2;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:34;A 88;1;1;1;2;3;0;0;1;11;2;2;2;5;2;2;0;0;0;0;0;0;0;0;3;54;2;1;0;0;0;0;1;18;1;0;2;1;1;0;1;33;2;15;2;1;4;3;0;0;0;0;2;2;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:31;A 88;1;0;0;1;0;0;0;1;49;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;5;31;0;0;5;4;0;0;5;67;3;59;5;5;3;3;1;5;2;3;3;4;3;64;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:29;A 88;1;0;0;1;1;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;10;2;1;4;5;1;1;2;27;3;4;1;0;3;4;3;71;2;37;3;6;1;0;1;0;0;58;0;0;1;64;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:28;A 88;1;0;0;0;0;1;1;2;82;3;9;3;10;1;1;0;0;1;9;1;0;0;0;1;34;1;1;2;1;1;1;3;64;0;3;2;1;0;0;3;53;1;33;1;1;1;2;0;0;1;21;1;0;3;21;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:27;A 88;1;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;50;1;36;3;3;1;1;2;77;3;19;3;2;3;3;0;0;1;0;1;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:25;A 88;1;0;0;2;2;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;2;73;2;35;3;3;2;2;3;83;3;68;4;5;1;0;0;75;1;0;1;0;2;68;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:24;A 88;1;2;4;2;2;0;0;1;59;1;1;1;2;2;2;0;0;0;0;0;0;0;0;1;60;1;0;3;1;3;5;7;29;2;22;5;5;1;0;4;42;4;21;4;5;3;4;2;12;1;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:23;A 88;1;1;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;56;1;1;0;0;2;21;2;2;1;0;0;0;1;27;1;20;2;2;2;2;2;62;1;4;1;0;2;3;0;0;1;32;2;4;2;25;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:22;A 88;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;1;22;1;1;0;0;1;11;1;1;1;0;1;2;6;19;0;0;6;8;0;0;2;14;3;18;3;3;0;0;0;0;0;0;0;0;1;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
