Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TF32aZ;TF32aB;TB32Z;TB32B;TB32aZ;TB32aB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
23.05.2024;05:34;A127;1;1;4;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:31;A127;1;0;0;3;17;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:29;A127;1;1;3;2;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:28;A127;1;0;3;4;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:27;A127;1;2;14;2;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:25;A127;1;2;9;2;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:24;A127;1;2;4;1;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:23;A127;1;2;12;3;9;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:22;A127;1;1;4;2;4;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:21;A127;1;1;5;2;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:20;A127;1;1;38;1;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:19;A127;1;0;0;2;9;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:18;A127;1;1;6;2;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:17;A127;1;3;7;4;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:16;A127;1;1;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:15;A127;1;1;4;2;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:14;A127;1;0;0;3;9;0;0;0;0;0;0;0;0;;;;;;;;;;;;
23.05.2024;05:13;A127;1;0;0;1;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;
