Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D50Z;D50B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;V85Z;V85B;D110Z;D110B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;V115Z;V115B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB;T35Z;T35B;T41Z;T41B
23.05.2024;14:46;A 17;1;2;2;1;97;1;2;1;47;2;1;2;45;1;79;2;13;1;3;9;77;1;16;0;100;1;18;0;0;0;0;9;66;0;0;3;89;0;0;0;13;0;0;0;0;1;1;4;8;0;0;0;0;1;1;3;12
23.05.2024;05:34;A 17;1;1;0;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;14;0;0;4;35;0;0;0;0;0;0;1;24;0;0;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:31;A 17;1;1;0;1;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;4;0;0;3;16;0;0;0;0;0;0;2;44;0;0;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:29;A 17;1;2;1;0;0;0;0;0;0;0;0;1;1;0;0;1;4;0;0;0;18;3;6;0;0;1;10;1;7;0;0;2;19;0;0;1;26;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:28;A 17;1;2;3;1;6;0;0;0;0;0;0;1;17;1;27;1;14;1;4;3;45;2;1;3;24;1;3;1;4;0;0;0;14;3;47;0;0;4;8;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:27;A 17;1;0;0;0;0;0;0;0;0;0;0;2;44;0;0;1;7;0;0;0;0;1;4;0;0;0;0;1;2;0;0;2;27;0;0;2;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:25;A 17;1;3;9;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:24;A 17;1;1;0;0;0;0;0;0;0;1;0;1;16;0;0;1;7;0;0;4;5;0;0;3;25;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:23;A 17;1;4;3;2;8;0;0;0;0;0;0;0;1;1;2;0;0;0;0;9;38;0;0;1;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:22;A 17;1;2;0;1;4;0;0;0;0;0;0;1;15;0;0;1;7;1;4;4;56;0;0;2;44;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:21;A 17;1;2;2;1;7;0;0;0;0;0;0;1;17;0;0;1;7;0;0;3;39;0;0;2;57;0;0;0;0;0;0;1;33;0;0;1;8;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0
23.05.2024;05:20;A 17;1;1;1;5;23;1;2;0;0;0;0;0;0;0;15;0;0;0;0;2;1;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:19;A 17;1;1;0;1;3;0;0;0;0;1;0;0;0;1;2;0;0;1;3;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:18;A 17;1;2;0;1;6;0;0;0;0;0;0;0;25;0;0;0;0;0;0;2;7;1;4;1;19;1;7;1;7;0;0;0;26;1;31;0;0;0;30;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:17;A 17;1;2;0;0;0;0;0;0;0;0;0;1;41;0;0;1;5;0;0;2;1;0;0;2;8;0;0;0;0;0;0;1;0;1;79;1;8;2;31;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
