Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D31Z;D31B;D41Z;D41B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B
23.05.2024;05:35;A111;1;0;0;0;0;3;5;0;0;0;0;0;0;0;0
23.05.2024;05:32;A111;1;1;2;1;7;1;1;0;0;1;3;1;3;0;0
23.05.2024;05:30;A111;1;1;2;1;13;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:29;A111;1;0;0;1;20;2;5;0;0;0;0;0;0;1;3
23.05.2024;05:28;A111;1;1;2;2;46;1;0;0;0;0;0;0;0;0;0
23.05.2024;05:26;A111;1;2;2;2;32;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:25;A111;1;1;0;1;60;2;2;0;0;0;0;0;0;0;0
23.05.2024;05:24;A111;1;0;0;1;23;2;2;0;0;0;0;1;3;0;0
23.05.2024;05:23;A111;1;1;0;0;2;1;1;0;0;1;3;0;0;0;0
23.05.2024;05:22;A111;1;0;0;1;52;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:21;A111;1;1;2;1;1;2;3;0;0;0;0;0;0;0;2
23.05.2024;05:20;A111;1;3;1;1;1;2;5;0;0;0;0;0;0;1;1
23.05.2024;05:19;A111;1;0;0;2;2;2;3;0;0;0;0;0;0;0;0
23.05.2024;05:18;A111;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:17;A111;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
23.05.2024;05:16;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
23.05.2024;05:15;A111;1;1;0;2;34;2;4;0;0;0;0;1;3;0;0
23.05.2024;05:14;A111;1;0;0;0;0;2;2;0;0;1;3;0;0;0;0
23.05.2024;05:13;A111;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0
23.05.2024;05:12;A111;1;0;0;1;2;2;5;0;0;0;0;0;0;1;3
23.05.2024;05:11;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
23.05.2024;05:10;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
23.05.2024;05:09;A111;1;0;0;1;48;1;7;0;0;1;3;1;3;0;0
23.05.2024;05:08;A111;1;0;0;1;59;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:07;A111;1;0;0;0;13;2;32;0;0;0;0;0;0;0;0
23.05.2024;05:06;A111;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:05;A111;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
23.05.2024;05:04;A111;1;1;0;0;32;1;1;0;0;0;0;0;0;0;0
23.05.2024;05:03;A111;1;0;0;2;38;1;4;0;0;0;0;1;3;0;0
23.05.2024;05:02;A111;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0
23.05.2024;05:01;A111;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:00;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:59;A111;1;0;0;2;3;0;4;0;2;0;0;0;0;0;0
23.05.2024;04:58;A111;1;2;5;0;0;1;3;2;3;0;0;0;0;0;0
23.05.2024;04:57;A111;1;1;2;0;0;0;0;2;6;0;0;0;0;0;0
23.05.2024;04:56;A111;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0
23.05.2024;04:55;A111;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:54;A111;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:53;A111;1;0;0;1;35;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:52;A111;1;0;0;1;3;2;7;0;0;0;0;0;0;0;0
23.05.2024;04:51;A111;1;0;0;0;0;2;5;0;0;0;0;0;0;0;0
23.05.2024;04:50;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:49;A111;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:48;A111;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0
23.05.2024;04:47;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
23.05.2024;04:46;A111;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0
23.05.2024;04:45;A111;1;1;1;1;6;0;2;0;0;0;0;1;3;0;0
23.05.2024;04:44;A111;1;0;0;1;1;2;4;0;0;0;0;0;0;0;0
23.05.2024;04:43;A111;1;0;0;1;32;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:42;A111;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0
23.05.2024;04:41;A111;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:40;A111;1;0;0;1;6;0;0;0;0;0;0;1;3;0;0
23.05.2024;04:39;A111;1;0;0;0;0;1;1;0;0;1;3;0;0;0;0
23.05.2024;04:38;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:37;A111;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:36;A111;1;2;2;1;1;1;1;1;1;0;0;0;0;0;0
23.05.2024;04:35;A111;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
23.05.2024;04:34;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:33;A111;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:32;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:31;A111;1;1;1;0;0;2;7;0;0;0;0;0;0;0;0
23.05.2024;04:30;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:29;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:28;A111;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0
23.05.2024;04:27;A111;1;0;0;0;1;1;1;1;50;0;0;0;0;0;0
23.05.2024;04:26;A111;1;1;2;2;16;1;1;0;0;0;0;0;0;0;0
23.05.2024;04:25;A111;1;1;1;1;51;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:24;A111;1;0;0;0;20;0;0;0;0;0;0;1;3;0;0
23.05.2024;04:23;A111;1;0;0;1;7;0;0;0;0;1;3;0;0;0;0
23.05.2024;04:22;A111;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:21;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:20;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:19;A111;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:18;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:17;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:16;A111;1;0;0;0;0;0;0;1;39;0;0;0;0;0;0
23.05.2024;04:15;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:14;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
23.05.2024;04:13;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:12;A111;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:11;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:10;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:09;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:08;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:07;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:06;A111;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:05;A111;1;0;0;1;4;1;4;0;0;0;0;0;0;1;3
23.05.2024;04:04;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:03;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
23.05.2024;04:02;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:01;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:00;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;03:59;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;03:58;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;03:57;A111;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
23.05.2024;03:56;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
23.05.2024;03:55;A111;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
23.05.2024;03:54;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;03:53;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
23.05.2024;03:52;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;03:51;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;03:50;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;03:49;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
