Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;EG21Z;EG21B;EG22Z;EG22B;EG23Z;EG23B;EG24Z;EG24B
23.05.2024;05:34;A 99;1;0;0;1;7;5;28;4;45;1;12;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;
23.05.2024;05:31;A 99;1;1;7;1;7;2;40;1;39;0;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:29;A 99;1;0;0;2;9;1;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:28;A 99;1;0;0;0;0;0;0;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:27;A 99;1;0;0;0;0;2;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:26;A 99;1;0;0;0;0;0;29;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:25;A 99;1;0;0;2;10;1;99;1;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:24;A 99;1;0;0;0;0;4;9;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:23;A 99;1;0;0;2;11;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:22;A 99;1;0;0;0;0;2;4;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:21;A 99;1;0;0;1;3;1;2;3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:20;A 99;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
