Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D115Z;D115B;TF41Z;TF41B;TBS41Z;TBS41B;EG23Z;EG23B;EG24Z;EG24B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;FW_AnfoZ;FW_AnfoB
01.01.2024;01:00;A 24;1;3;6;2;4;4;24;4;10;1;2;3;6;0;0;5;35;0;0;2;3;0;2;0;7;0;0;0;0;0;0;0;0;;;;;;;;;;
01.01.2024;00:59;A 24;1;2;25;2;5;5;30;6;10;0;0;1;0;0;0;1;4;1;18;1;23;1;2;2;17;0;0;0;0;0;0;0;0;;;;;;;;;;
01.01.2024;00:58;A 24;1;4;12;2;2;6;22;6;9;1;10;2;26;1;3;2;4;0;1;0;0;1;6;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;
01.01.2024;00:57;A 24;1;1;1;5;5;1;6;6;16;1;0;2;6;1;6;1;13;1;15;0;0;2;5;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;
01.01.2024;00:56;A 24;1;2;2;1;0;1;9;2;2;2;1;1;1;2;13;1;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
01.01.2024;00:55;A 24;1;1;13;0;0;3;8;0;0;3;3;5;15;1;7;3;27;0;0;1;4;0;0;1;11;0;0;0;0;0;0;0;0;;;;;;;;;;
01.01.2024;00:54;A 24;1;2;26;2;21;2;18;2;26;6;39;6;45;4;57;1;60;2;4;2;20;2;13;5;25;0;0;0;0;0;0;0;0;;;;;;;;;;
01.01.2024;00:53;A 24;1;1;18;1;0;2;6;3;2;3;5;4;34;1;39;2;46;1;26;2;18;1;6;2;24;0;0;0;0;0;0;0;0;;;;;;;;;;
01.01.2024;00:52;A 24;1;1;1;1;0;1;5;3;2;2;1;1;1;2;10;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
01.01.2024;00:51;A 24;1;6;14;3;5;2;29;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
01.01.2024;00:50;A 24;1;2;18;1;0;2;34;2;10;0;0;4;5;0;0;4;17;1;15;0;0;3;8;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;
