Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B
01.01.2024;01:00;A 58;1;0;0;0;0
01.01.2024;00:59;A 58;1;0;0;0;0
01.01.2024;00:58;A 58;1;0;0;0;0
01.01.2024;00:57;A 58;1;0;0;0;0
01.01.2024;00:56;A 58;1;0;0;0;0
01.01.2024;00:55;A 58;1;0;0;0;0
01.01.2024;00:54;A 58;1;0;0;0;0
01.01.2024;00:53;A 58;1;0;0;0;0
01.01.2024;00:52;A 58;1;0;0;0;0
01.01.2024;00:51;A 58;1;0;0;0;0
01.01.2024;00:50;A 58;1;0;0;0;0
