Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB
01.01.2024;01:00;A 42;1;3;4;0;0;2;13;0;0;0;100;0;100;3;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:59;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:58;A 42;1;0;0;1;1;0;0;0;0;0;100;0;100;1;8;1;0;1;26;1;23;1;38;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:57;A 42;1;0;0;1;1;0;0;1;1;0;100;0;100;1;5;1;3;1;1;1;36;2;19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:56;A 42;1;1;1;1;1;1;9;1;2;0;100;0;100;0;6;0;0;1;10;1;1;3;15;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:55;A 42;1;1;17;0;0;1;14;0;0;0;100;0;100;3;14;0;0;1;57;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:54;A 42;1;1;41;0;0;1;6;0;0;0;100;0;100;2;25;0;0;1;12;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:53;A 42;1;1;0;0;0;1;4;0;0;0;100;0;100;0;0;0;0;1;45;0;0;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:52;A 42;1;1;29;0;0;1;8;0;0;0;100;0;100;3;17;1;2;2;8;0;0;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:51;A 42;1;2;46;0;0;1;16;0;0;0;100;0;100;1;13;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:50;A 42;1;2;27;0;0;1;10;0;0;0;100;0;100;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
