Datum;Uhrzeit;Bezeichnung;Intervall;VD21Z;VD21B;V22Z;V22B;V51Z;V51B;V52Z;V52B;VD81Z;VD81B;VD82Z;VD82B;V83Z;V83B;V111Z;V111B;V112Z;V112B;TF32Z;TF32B;TBS32Z;TBS32B;TF35Z;TF35B;TBS35Z;TBS35B;TF38Z;TF38B;TBS38Z;TBS38B;TF41Z;TF41B;TBS41Z;TBS41B
01.01.2024;01:00;A 59;1;1;6;2;14;0;0;0;0;0;0;0;0;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
01.01.2024;00:59;A 59;1;1;2;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
01.01.2024;00:58;A 59;1;1;19;1;4;0;0;0;0;0;0;0;0;2;12;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
01.01.2024;00:57;A 59;1;1;3;2;22;0;0;1;4;0;0;2;19;1;9;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;6;0;0
01.01.2024;00:56;A 59;1;1;3;3;6;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;2;0;0
01.01.2024;00:55;A 59;1;1;29;1;11;0;0;0;0;0;0;0;1;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0
01.01.2024;00:54;A 59;1;0;0;0;0;0;0;0;0;0;0;2;14;3;45;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0
01.01.2024;00:53;A 59;1;0;0;0;0;0;0;0;0;0;0;0;0;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0
01.01.2024;00:52;A 59;1;0;0;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:51;A 59;1;2;55;2;15;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:50;A 59;1;0;0;1;3;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0
