Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
01.01.2024;01:00;A 11;1;4;65;3;14;0;0;3;3;4;6;0;0;0;100;0;100;0;0;0;0;0;0;3;30;3;54;5;30;0;0;3;7
01.01.2024;00:59;A 11;1;2;14;1;32;0;0;0;0;1;1;3;3;0;100;0;100;0;0;0;0;0;0;3;3;2;9;0;34;0;0;0;0
01.01.2024;00:58;A 11;1;3;26;3;8;0;0;4;4;1;2;1;2;0;100;0;100;0;0;0;0;0;0;3;53;2;22;2;73;0;0;0;0
01.01.2024;00:57;A 11;1;3;16;5;56;0;0;2;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;16;1;8;1;8;0;0;0;0
01.01.2024;00:56;A 11;1;1;26;5;42;0;0;4;6;3;7;0;0;0;100;0;100;0;0;0;0;0;0;3;39;1;21;0;19;0;0;0;0
01.01.2024;00:55;A 11;1;1;7;2;8;0;0;5;9;6;8;0;0;0;100;0;100;0;0;0;0;0;0;5;43;5;56;3;40;0;0;0;0
01.01.2024;00:54;A 11;1;3;25;0;28;0;0;6;7;7;10;0;0;0;100;0;100;0;0;0;0;0;0;3;48;5;50;4;45;0;0;0;0
01.01.2024;00:53;A 11;1;2;7;3;28;0;0;2;2;2;2;0;0;0;100;0;100;0;0;0;0;0;0;3;17;2;12;1;3;0;0;0;0
01.01.2024;00:52;A 11;1;1;48;4;12;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:51;A 11;1;4;72;2;25;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;2;11;2;13;1;11;0;0;0;0
01.01.2024;00:50;A 11;1;2;79;5;19;0;0;5;7;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;51;5;19;2;23;0;0;0;0
