Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TB32Z;TB32B;VK1_2StoerZ;VK1_2StoerB
01.01.2024;01:00;A150;1;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:59;A150;1;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:58;A150;1;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:57;A150;1;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:56;A150;1;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:55;A150;1;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:54;A150;1;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:53;A150;1;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:52;A150;1;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:51;A150;1;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:50;A150;1;0;0;0;0;0;0;0;0;0;0
