Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;T32Z;T32B;TB32Z;TB32B;V51Z;V51B;ST55Z;ST55B;TB33Z;TB33B;VK1_3StoerZ;VK1_3StoerB
01.01.2024;01:00;A 39;1;;;2;5;3;40;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:59;A 39;1;;;5;17;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:58;A 39;1;;;1;5;2;1;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:57;A 39;1;;;2;12;4;18;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:56;A 39;1;;;3;8;4;10;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:55;A 39;1;;;3;26;3;7;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:54;A 39;1;;;1;8;4;10;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:53;A 39;1;;;2;12;2;5;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:52;A 39;1;;;1;6;2;4;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:51;A 39;1;;;6;17;1;11;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:50;A 39;1;;;0;0;2;5;0;0;0;0;0;0;0;0;0;0
