Datum;Uhrzeit;Bezeichnung;Intervall;VD21Z;VD21B;VD22Z;VD22B;VD81Z;VD81B;VD82Z;VD82B;D51Z;D51B;D51_2Z;D51_2B;D11Z;D11B;D11_2Z;D11_2B;T3_sZ;T3_sB;T3_bZ;T3_bB;T4_sZ;T4_sB;T4_bZ;T4_bB;T5_bZ;T5_bB;T6_bZ;T6_bB;T7_sZ;T7_sB;T7_bZ;T7_bB;T8_sZ;T8_sB;T8_bZ;T8_bB;T2_bZ;T2_bB;T9_bZ;T9_bB;VK1defZ;VK1defB;VK2defZ;VK2defB
01.01.2024;01:00;A 64;1;4;43;5;41;1;59;2;23;2;37;0;0;0;0;1;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:59;A 64;1;0;0;0;0;1;0;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:58;A 64;1;1;1;1;7;1;34;1;33;0;33;4;12;3;16;0;34;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:57;A 64;1;1;54;2;8;2;20;2;21;4;9;0;0;0;0;1;5;1;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:56;A 64;1;1;1;1;4;1;12;1;13;1;9;0;12;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:55;A 64;1;0;0;0;0;0;0;0;0;0;0;3;31;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:54;A 64;1;2;56;1;37;0;0;0;0;0;0;1;10;2;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:53;A 64;1;0;0;1;10;1;31;1;30;1;23;0;0;0;0;1;8;1;8;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0
01.01.2024;00:52;A 64;1;1;0;1;3;1;22;1;23;1;7;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:51;A 64;1;0;0;0;0;4;46;4;46;1;60;1;1;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:50;A 64;1;0;25;0;0;0;0;0;0;0;0;1;22;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0
