Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;V5Z;V5B;V11Z;V11B;V51Z;V51B;V111Z;V111B
01.01.2024;01:00;A 85;1;0;0;0;0;3;4;2;2;3;4;2;3
01.01.2024;00:59;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
01.01.2024;00:58;A 85;1;0;0;0;0;2;2;5;6;2;2;4;7
01.01.2024;00:57;A 85;1;0;0;0;0;3;4;1;3;3;5;0;0
01.01.2024;00:56;A 85;1;1;1;0;0;2;2;1;2;2;2;1;2
01.01.2024;00:55;A 85;1;0;0;0;0;1;1;4;4;1;2;2;3
01.01.2024;00:54;A 85;1;0;0;0;0;2;2;3;4;2;3;2;3
01.01.2024;00:53;A 85;1;0;0;0;0;2;3;1;1;2;2;3;3
01.01.2024;00:52;A 85;1;0;0;0;0;3;4;0;0;2;3;1;2
01.01.2024;00:51;A 85;1;0;0;0;0;2;3;0;0;2;3;1;2
01.01.2024;00:50;A 85;1;0;0;0;0;3;3;3;3;3;4;1;2
