Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V53Z;V53B;V111Z;V111B;V112Z;V112B;TF35Z;TF35B;TB35Z;TB35B;TF36Z;TF36B;TB36Z;TB36B
01.01.2024;01:00;A 89;1;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;00:59;A 89;1;0;0;4;17;2;4;1;1;1;5;0;0;0;0;0;0;0;0
01.01.2024;00:58;A 89;1;0;0;6;16;0;0;1;6;1;3;0;0;0;0;0;0;0;0
01.01.2024;00:57;A 89;1;0;0;3;11;0;0;3;13;2;13;0;0;0;0;0;0;0;0
01.01.2024;00:56;A 89;1;0;0;3;15;0;0;3;28;3;23;0;0;0;0;0;0;0;0
01.01.2024;00:55;A 89;1;0;0;2;8;0;0;1;8;1;4;0;0;0;0;0;0;0;0
01.01.2024;00:54;A 89;1;1;4;3;14;3;14;0;0;3;9;0;0;0;0;0;0;0;0
01.01.2024;00:53;A 89;1;0;0;2;3;3;12;0;0;1;4;0;0;0;0;0;0;0;0
01.01.2024;00:52;A 89;1;0;0;3;13;0;0;1;6;2;4;0;0;0;0;0;0;0;0
01.01.2024;00:51;A 89;1;1;10;5;13;0;0;1;5;2;8;0;0;0;0;0;0;0;0
01.01.2024;00:50;A 89;1;0;0;4;20;0;0;1;18;2;9;0;0;0;0;0;0;0;0
