Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;V5Z;V5B;V11Z;V11B;V51Z;V51B;V111Z;V111B
03.07.2024;02:00;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:59;A 85;1;0;0;0;0;0;0;1;2;0;0;1;1
03.07.2024;01:58;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:57;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:56;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:55;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
03.07.2024;01:54;A 85;1;0;0;0;0;0;0;3;2;0;0;2;3
03.07.2024;01:53;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:52;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:51;A 85;1;0;0;0;0;1;2;0;0;1;1;0;0
03.07.2024;01:50;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:49;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:48;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:47;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:46;A 85;1;0;0;0;0;0;0;1;0;0;0;1;1
03.07.2024;01:45;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:44;A 85;1;0;0;0;0;0;0;1;1;0;1;1;1
03.07.2024;01:43;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
03.07.2024;01:42;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:41;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:40;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:39;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:38;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:37;A 85;1;0;0;0;0;3;4;0;0;2;4;0;0
03.07.2024;01:36;A 85;1;0;0;0;0;0;0;4;6;0;0;3;5
03.07.2024;01:35;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:34;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:33;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:32;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:31;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:30;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:29;A 85;1;0;0;0;0;2;3;5;8;2;3;2;3
03.07.2024;01:28;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:27;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
03.07.2024;01:26;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:25;A 85;1;0;0;0;0;0;0;2;1;0;0;1;2
03.07.2024;01:24;A 85;1;0;0;0;0;1;2;1;1;1;2;1;1
03.07.2024;01:23;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:22;A 85;1;0;0;0;0;1;2;0;0;1;1;0;0
03.07.2024;01:21;A 85;1;0;0;0;0;0;0;2;3;0;0;1;2
03.07.2024;01:20;A 85;1;0;0;0;0;0;0;2;1;0;0;3;3
03.07.2024;01:19;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
03.07.2024;01:18;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:17;A 85;1;0;0;0;0;2;6;0;0;2;3;0;0
03.07.2024;01:16;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:15;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:14;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:13;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:12;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:11;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:10;A 85;1;0;0;0;0;0;0;2;2;0;0;2;4
03.07.2024;01:09;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:08;A 85;1;0;0;0;0;0;0;2;2;0;0;1;2
03.07.2024;01:07;A 85;1;0;0;0;0;0;0;1;2;0;0;1;2
03.07.2024;01:06;A 85;1;0;0;0;0;0;0;3;2;0;0;2;3
03.07.2024;01:05;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:04;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:03;A 85;1;0;0;0;0;1;2;0;0;1;1;0;0
03.07.2024;01:02;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
03.07.2024;01:01;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;01:00;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:59;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:58;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
03.07.2024;00:57;A 85;1;0;0;0;0;1;1;2;7;1;1;3;4
03.07.2024;00:56;A 85;1;0;0;0;0;1;1;1;2;1;1;1;1
03.07.2024;00:55;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
03.07.2024;00:54;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:53;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:52;A 85;1;0;0;0;0;1;1;1;1;1;2;1;1
03.07.2024;00:51;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:50;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
03.07.2024;00:49;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:48;A 85;1;0;0;0;0;1;2;0;0;1;1;0;0
03.07.2024;00:47;A 85;1;0;0;0;0;1;2;0;0;1;2;0;0
03.07.2024;00:46;A 85;1;0;0;0;0;1;1;2;2;1;1;1;1
03.07.2024;00:45;A 85;1;0;0;0;0;2;4;0;0;2;3;0;0
03.07.2024;00:44;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:43;A 85;1;0;0;0;0;0;0;2;3;0;0;1;1
03.07.2024;00:42;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
03.07.2024;00:41;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:40;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
03.07.2024;00:39;A 85;1;0;0;0;0;0;0;1;2;0;0;1;2
03.07.2024;00:38;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:37;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:36;A 85;1;0;0;0;0;1;2;2;3;1;1;2;3
03.07.2024;00:35;A 85;1;0;0;0;0;0;0;2;2;0;0;1;1
03.07.2024;00:34;A 85;1;0;0;0;0;1;1;3;6;1;1;3;7
03.07.2024;00:33;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:32;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:31;A 85;1;0;0;0;0;0;0;0;0;0;0;1;2
03.07.2024;00:30;A 85;1;0;0;0;0;1;2;0;0;1;1;0;0
03.07.2024;00:29;A 85;1;0;0;0;0;1;2;1;1;1;2;1;1
03.07.2024;00:28;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:27;A 85;1;0;0;0;0;0;0;1;2;0;0;2;3
03.07.2024;00:26;A 85;1;0;0;0;0;1;1;3;8;1;1;2;9
03.07.2024;00:25;A 85;1;0;0;0;0;0;0;2;2;0;0;1;2
03.07.2024;00:24;A 85;1;0;0;0;0;0;0;0;0;0;0;1;1
03.07.2024;00:23;A 85;1;0;0;0;0;0;0;3;2;0;0;1;2
03.07.2024;00:22;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
03.07.2024;00:21;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:20;A 85;1;0;0;0;0;0;0;2;3;0;0;2;2
03.07.2024;00:19;A 85;1;0;0;0;0;0;0;5;13;0;0;5;12
03.07.2024;00:18;A 85;1;0;0;0;0;0;0;4;12;0;0;5;13
03.07.2024;00:17;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:16;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:15;A 85;1;0;0;0;0;0;0;3;4;0;0;2;4
03.07.2024;00:14;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:13;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
03.07.2024;00:12;A 85;1;0;0;0;0;0;0;2;5;0;0;2;3
03.07.2024;00:11;A 85;1;0;0;0;0;0;0;5;7;0;0;3;6
03.07.2024;00:10;A 85;1;0;0;0;0;0;0;2;1;0;0;1;2
03.07.2024;00:09;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
03.07.2024;00:08;A 85;1;0;0;0;0;2;3;3;7;2;3;2;6
03.07.2024;00:07;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:06;A 85;1;0;0;0;0;1;2;2;2;1;2;3;6
03.07.2024;00:05;A 85;1;0;0;0;0;0;0;1;2;0;0;1;2
03.07.2024;00:04;A 85;1;0;0;0;0;2;4;0;0;2;3;0;0
03.07.2024;00:03;A 85;1;0;0;0;0;0;0;2;4;0;0;1;2
03.07.2024;00:02;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;00:01;A 85;1;0;0;0;0;1;3;0;0;1;2;1;1
03.07.2024;00:00;A 85;1;0;0;0;0;0;0;0;0;0;0;1;2
02.07.2024;23:59;A 85;1;0;0;0;0;0;0;3;6;0;0;3;4
02.07.2024;23:58;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2024;23:57;A 85;1;0;0;0;0;2;3;0;0;3;4;0;0
02.07.2024;23:56;A 85;1;0;0;0;0;0;0;1;1;0;0;1;2
02.07.2024;23:55;A 85;1;0;0;0;0;2;3;2;3;2;3;1;2
02.07.2024;23:54;A 85;1;0;0;0;0;2;3;2;4;2;3;2;3
02.07.2024;23:53;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2024;23:52;A 85;1;0;0;0;0;0;0;2;2;0;0;1;1
02.07.2024;23:51;A 85;1;0;0;0;0;1;1;3;5;1;1;2;3
02.07.2024;23:50;A 85;1;0;0;0;0;1;2;6;14;1;2;5;8
02.07.2024;23:49;A 85;1;0;0;0;0;1;2;0;0;1;1;0;0
02.07.2024;23:48;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
02.07.2024;23:47;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2024;23:46;A 85;1;0;0;0;0;1;3;0;0;1;1;0;0
02.07.2024;23:45;A 85;1;0;0;0;0;0;0;1;1;0;0;1;2
02.07.2024;23:44;A 85;1;0;0;0;0;1;1;2;6;1;1;2;6
02.07.2024;23:43;A 85;1;0;0;0;0;2;7;0;0;3;4;0;0
02.07.2024;23:42;A 85;1;0;0;0;0;0;0;1;6;0;0;2;5
02.07.2024;23:41;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2024;23:40;A 85;1;0;0;0;0;1;2;4;8;1;1;3;4
02.07.2024;23:39;A 85;1;0;0;0;0;2;5;1;1;2;3;1;1
02.07.2024;23:38;A 85;1;0;0;0;0;1;1;1;2;1;1;1;1
02.07.2024;23:37;A 85;1;0;0;0;0;1;2;0;0;1;2;0;0
02.07.2024;23:36;A 85;1;0;0;0;0;3;4;0;0;3;4;0;0
02.07.2024;23:35;A 85;1;0;0;0;0;1;2;0;0;1;1;0;0
02.07.2024;23:34;A 85;1;0;0;0;0;1;1;2;3;1;1;1;1
02.07.2024;23:33;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
02.07.2024;23:32;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2024;23:31;A 85;1;0;0;0;0;1;1;1;2;1;2;1;2
02.07.2024;23:30;A 85;1;0;0;0;0;1;2;1;4;1;1;2;4
02.07.2024;23:29;A 85;1;0;0;0;0;0;0;1;17;0;0;4;7
02.07.2024;23:28;A 85;1;0;0;0;0;1;4;3;12;1;2;3;7
02.07.2024;23:27;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
02.07.2024;23:26;A 85;1;0;0;0;0;0;0;2;9;0;0;3;6
02.07.2024;23:25;A 85;1;0;0;0;0;5;9;0;0;5;7;0;0
02.07.2024;23:24;A 85;1;0;0;0;0;1;2;2;1;1;1;2;4
02.07.2024;23:23;A 85;1;0;0;0;0;0;0;2;3;0;0;1;3
02.07.2024;23:22;A 85;1;0;0;0;0;3;4;2;19;3;4;6;15
02.07.2024;23:21;A 85;1;0;0;0;0;2;4;3;7;2;2;2;4
02.07.2024;23:20;A 85;1;0;0;0;0;1;2;3;8;1;1;2;7
02.07.2024;23:19;A 85;1;1;1;0;0;3;6;2;5;3;5;1;1
02.07.2024;23:18;A 85;1;0;0;0;0;2;3;5;15;2;2;3;8
02.07.2024;23:17;A 85;1;0;0;0;0;1;5;7;19;2;3;5;13
02.07.2024;23:16;A 85;1;0;0;0;0;0;0;2;5;0;0;1;4
02.07.2024;23:15;A 85;1;0;0;0;0;2;3;1;3;3;4;1;4
02.07.2024;23:14;A 85;1;0;0;0;0;3;5;3;8;2;3;1;1
02.07.2024;23:13;A 85;1;0;0;0;0;0;0;1;3;0;0;1;2
02.07.2024;23:12;A 85;1;0;0;0;0;0;0;4;11;0;0;3;10
02.07.2024;23:11;A 85;1;0;0;0;0;2;2;2;8;2;2;1;3
02.07.2024;23:10;A 85;1;0;0;0;0;1;1;3;7;1;1;1;8
02.07.2024;23:09;A 85;1;0;0;0;0;1;1;1;3;1;2;1;1
02.07.2024;23:08;A 85;1;0;0;0;0;3;6;2;3;3;3;1;2
02.07.2024;23:07;A 85;1;0;0;0;0;0;0;3;9;0;0;2;6
02.07.2024;23:06;A 85;1;0;0;0;0;1;1;1;2;1;1;1;1
02.07.2024;23:05;A 85;1;0;0;0;0;1;2;1;5;1;2;1;5
02.07.2024;23:04;A 85;1;0;0;0;0;0;0;4;13;0;0;2;10
02.07.2024;23:03;A 85;1;0;0;0;0;0;0;3;9;0;0;2;9
02.07.2024;23:02;A 85;1;0;0;0;0;1;2;0;0;1;1;0;0
02.07.2024;23:01;A 85;1;0;0;0;0;0;0;6;9;0;0;3;9
02.07.2024;23:00;A 85;1;0;0;0;0;1;2;2;3;1;1;1;1
02.07.2024;22:59;A 85;1;0;0;0;0;2;7;1;3;3;4;1;1
02.07.2024;22:58;A 85;1;0;0;0;0;1;2;1;2;1;2;0;0
02.07.2024;22:57;A 85;1;0;0;0;0;1;2;2;7;1;1;2;3
02.07.2024;22:56;A 85;1;0;0;0;0;0;0;2;2;0;0;1;1
02.07.2024;22:55;A 85;1;0;0;0;0;1;1;3;3;1;1;1;2
02.07.2024;22:54;A 85;1;0;0;0;0;3;5;2;4;3;3;1;1
02.07.2024;22:53;A 85;1;0;0;0;0;2;3;2;6;2;3;2;4
02.07.2024;22:52;A 85;1;0;0;0;0;1;1;2;3;1;1;2;8
02.07.2024;22:51;A 85;1;0;0;0;0;1;2;2;5;1;2;1;5
02.07.2024;22:50;A 85;1;0;0;0;0;1;1;7;33;1;1;5;15
02.07.2024;22:49;A 85;1;0;0;0;0;2;4;4;8;2;3;3;8
02.07.2024;22:48;A 85;1;0;0;0;0;1;2;2;9;1;2;2;10
02.07.2024;22:47;A 85;1;0;0;0;0;1;2;3;11;1;1;2;10
02.07.2024;22:46;A 85;1;0;0;0;0;3;6;9;24;3;4;8;19
02.07.2024;22:45;A 85;1;0;0;0;0;2;2;5;8;2;2;4;5
02.07.2024;22:44;A 85;1;0;0;0;0;0;0;2;7;0;0;1;5
02.07.2024;22:43;A 85;1;0;0;0;0;2;8;2;5;3;4;1;7
02.07.2024;22:42;A 85;1;0;0;0;0;1;2;5;13;1;2;3;12
02.07.2024;22:41;A 85;1;0;0;0;0;0;0;4;17;0;0;3;12
02.07.2024;22:40;A 85;1;0;0;0;0;1;1;2;6;1;1;2;5
02.07.2024;22:39;A 85;1;0;0;0;0;4;8;0;0;4;5;0;0
02.07.2024;22:38;A 85;1;0;0;0;0;5;11;1;15;5;6;3;12
02.07.2024;22:37;A 85;1;0;0;0;0;2;5;3;8;2;3;2;6
02.07.2024;22:36;A 85;1;0;0;0;0;1;2;1;2;1;1;1;5
02.07.2024;22:35;A 85;1;0;0;0;0;3;5;4;25;3;4;6;10
02.07.2024;22:34;A 85;1;0;0;0;0;1;6;4;21;2;3;5;20
02.07.2024;22:33;A 85;1;0;0;0;0;0;0;4;12;0;0;3;7
02.07.2024;22:31;A 85;1;0;0;0;0;2;4;1;6;2;2;1;8
02.07.2024;22:30;A 85;1;0;0;0;0;6;14;2;6;7;9;1;5
02.07.2024;22:29;A 85;1;0;0;0;0;0;0;6;18;0;0;4;20
02.07.2024;22:28;A 85;1;0;0;0;0;2;23;7;42;4;11;4;11
02.07.2024;22:27;A 85;1;1;4;0;0;2;8;3;22;3;4;2;17
02.07.2024;22:26;A 85;1;0;0;0;0;0;0;3;20;0;0;4;13
02.07.2024;22:25;A 85;1;0;0;0;0;1;7;6;27;2;3;7;19
02.07.2024;22:24;A 85;1;0;0;0;0;1;2;5;36;1;2;4;29
02.07.2024;22:23;A 85;1;0;0;0;0;2;3;4;14;2;2;2;9
02.07.2024;22:22;A 85;1;0;0;0;0;5;13;2;9;5;7;2;6
02.07.2024;22:21;A 85;1;0;0;0;0;2;5;3;13;3;3;2;6
02.07.2024;22:20;A 85;1;0;0;0;0;3;17;2;20;5;6;0;22
02.07.2024;22:19;A 85;1;0;0;0;0;3;16;6;38;5;6;6;23
02.07.2024;22:18;A 85;1;0;0;0;0;2;9;1;1;4;6;0;0
02.07.2024;22:17;A 85;1;0;0;0;0;2;9;2;3;3;4;1;3
02.07.2024;22:16;A 85;1;0;0;0;0;2;2;5;18;1;1;2;18
02.07.2024;22:15;A 85;1;0;0;0;0;0;0;3;10;0;0;2;7
