Datum;Uhrzeit;Bezeichnung;Intervall;V51_A9/M2_510Z;V51_A9/M2_510B;H51_A135/1_492Z;H51_A135/1_492B;A51_M1_493Z;A51_M1_493B;H55_A110/M3_12XZ;H55_A110/M3_12XB;A55_M2_1290/12XZ;A55_M2_1290/12XB;MP3_SL_A110Z;MP3_SL_A110B;Anf_32Z;Anf_32B
12.02.2025;07:59;A 74;1;4;13;2;48;2;84;1;2;1;18;0;0;1;1
12.02.2025;07:58;A 74;1;0;0;1;11;2;71;0;0;1;16;0;0;1;1
12.02.2025;07:57;A 74;1;1;60;1;71;4;72;0;2;2;20;2;3;0;0
12.02.2025;07:56;A 74;1;1;3;0;74;1;72;2;5;2;21;0;0;0;0
12.02.2025;07:55;A 74;1;5;78;1;99;1;53;1;25;0;0;3;5;2;3
12.02.2025;07:54;A 74;1;2;52;1;65;1;75;0;78;0;7;0;0;0;0
12.02.2025;07:53;A 74;1;1;18;2;34;4;41;2;42;1;17;0;0;1;1
12.02.2025;07:52;A 74;1;3;30;2;54;3;52;1;23;0;0;0;0;2;4
12.02.2025;07:51;A 74;1;5;51;2;43;2;41;2;17;0;0;0;0;0;0
12.02.2025;07:50;A 74;1;4;30;2;38;1;19;0;0;1;31;0;0;0;0
12.02.2025;07:49;A 74;1;9;47;2;63;2;42;0;0;0;0;1;1;1;1
12.02.2025;07:48;A 74;1;0;49;0;63;3;76;0;0;0;14;0;0;0;0
12.02.2025;07:47;A 74;1;3;75;4;64;2;75;3;14;2;23;4;6;1;1
12.02.2025;07:46;A 74;1;3;48;1;14;2;58;2;15;1;12;1;1;1;1
12.02.2025;07:45;A 74;1;0;6;2;36;1;83;0;0;2;28;0;0;0;0
12.02.2025;07:44;A 74;1;4;59;1;95;0;100;3;65;1;25;2;3;0;0
12.02.2025;07:43;A 74;1;3;65;3;50;1;61;1;0;1;83;0;0;1;1
12.02.2025;07:42;A 74;1;2;20;2;70;0;100;1;4;1;35;1;1;0;0
12.02.2025;07:41;A 74;1;4;47;0;100;0;100;3;10;2;37;1;1;1;1
12.02.2025;07:40;A 74;1;6;12;3;28;1;82;0;0;1;18;3;5;0;0
12.02.2025;07:39;A 74;1;1;13;1;12;2;76;3;33;2;47;0;0;0;0
12.02.2025;07:38;A 74;1;0;0;2;26;1;64;0;0;1;18;1;1;0;0
12.02.2025;07:37;A 74;1;2;18;1;13;1;83;3;26;1;22;1;1;0;0
12.02.2025;07:36;A 74;1;0;100;0;100;2;24;0;0;1;33;0;0;1;0
12.02.2025;07:35;A 74;1;3;83;6;52;0;100;1;9;1;37;2;3;1;2
12.02.2025;07:34;A 74;1;2;18;1;22;1;60;2;3;0;0;2;3;5;10
12.02.2025;07:33;A 74;1;3;57;2;79;1;58;0;4;2;27;1;1;0;0
12.02.2025;07:32;A 74;1;0;14;0;12;0;100;2;31;1;23;1;1;2;3
12.02.2025;07:31;A 74;1;0;100;0;100;1;83;1;69;1;19;0;0;0;0
12.02.2025;07:30;A 74;1;3;78;3;57;2;45;0;3;0;7;1;1;0;0
12.02.2025;07:29;A 74;1;2;18;2;41;2;22;2;7;1;4;0;0;0;0
12.02.2025;07:28;A 74;1;5;24;1;47;1;25;0;0;0;0;1;1;0;0
12.02.2025;07:27;A 74;1;3;52;3;42;3;75;1;67;1;16;0;0;0;0
12.02.2025;07:26;A 74;1;2;47;2;36;1;84;0;0;1;19;1;1;0;0
12.02.2025;07:25;A 74;1;1;54;2;68;0;100;0;9;1;13;0;0;0;4
12.02.2025;07:24;A 74;1;2;7;2;17;1;43;1;44;0;7;3;5;4;14
12.02.2025;07:23;A 74;1;2;69;1;70;6;52;3;44;2;21;1;1;0;0
12.02.2025;07:22;A 74;1;2;18;1;20;0;92;4;44;1;18;1;1;0;0
12.02.2025;07:21;A 74;1;2;10;1;10;0;100;0;0;0;0;0;0;1;1
12.02.2025;07:20;A 74;1;0;0;0;0;2;11;0;0;1;16;1;1;0;0
12.02.2025;07:19;A 74;1;3;31;2;36;1;41;1;1;0;0;0;0;0;0
12.02.2025;07:18;A 74;1;2;25;2;35;1;23;0;0;0;0;0;0;0;0
12.02.2025;07:17;A 74;1;2;24;2;46;0;66;2;2;1;7;0;0;0;0
12.02.2025;07:16;A 74;1;2;10;2;25;2;41;1;29;0;0;0;0;0;0
12.02.2025;07:15;A 74;1;1;21;1;11;2;31;0;0;1;8;1;1;0;0
12.02.2025;07:14;A 74;1;0;0;0;0;1;34;1;4;0;0;0;0;0;0
12.02.2025;07:13;A 74;1;0;11;0;12;1;34;0;0;1;9;1;1;0;0
12.02.2025;07:12;A 74;1;2;22;5;41;2;52;0;0;0;0;0;0;0;0
12.02.2025;07:11;A 74;1;0;0;0;0;2;43;1;4;0;0;0;0;0;0
12.02.2025;07:10;A 74;1;1;7;1;16;2;25;1;2;0;0;0;0;0;0
12.02.2025;07:09;A 74;1;1;5;0;0;1;15;1;54;1;5;0;0;0;0
12.02.2025;07:08;A 74;1;2;56;0;65;1;28;0;0;0;0;0;0;0;0
12.02.2025;07:07;A 74;1;1;15;1;25;1;45;0;0;1;24;1;1;1;1
12.02.2025;07:06;A 74;1;0;0;0;0;1;16;0;0;1;7;0;0;0;0
12.02.2025;07:05;A 74;1;2;13;3;33;2;45;1;2;0;0;0;0;0;0
12.02.2025;07:04;A 74;1;1;11;1;12;1;8;0;0;0;0;0;0;0;0
12.02.2025;07:03;A 74;1;2;17;2;29;1;43;0;0;0;0;0;0;0;0
12.02.2025;07:02;A 74;1;1;12;1;26;1;17;1;0;0;0;0;0;0;0
12.02.2025;07:01;A 74;1;4;51;4;34;5;26;0;0;0;0;0;0;0;0
12.02.2025;07:00;A 74;1;1;3;1;12;1;12;0;0;1;5;1;1;0;0
12.02.2025;06:59;A 74;1;0;0;0;0;3;39;0;0;0;0;0;0;0;0
12.02.2025;06:58;A 74;1;2;12;2;17;2;59;1;13;1;4;0;0;0;0
12.02.2025;06:57;A 74;1;2;4;1;10;2;25;1;13;0;0;0;0;0;0
12.02.2025;06:56;A 74;1;6;37;4;55;1;14;0;0;0;0;0;0;0;0
12.02.2025;06:55;A 74;1;1;0;1;7;4;68;2;5;1;8;1;1;0;0
12.02.2025;06:54;A 74;1;1;15;1;19;0;0;0;0;0;0;0;0;0;0
12.02.2025;06:53;A 74;1;0;0;0;0;0;82;3;47;0;0;0;0;0;0
12.02.2025;06:52;A 74;1;2;26;2;32;1;51;1;0;0;0;0;0;0;0
12.02.2025;06:51;A 74;1;0;0;0;0;2;38;0;0;0;0;0;0;0;0
12.02.2025;06:50;A 74;1;4;15;3;26;1;17;0;0;0;0;0;0;0;0
12.02.2025;06:49;A 74;1;2;11;1;15;1;38;1;3;0;16;0;0;0;0
12.02.2025;06:48;A 74;1;1;4;1;21;1;6;0;0;3;15;0;0;1;1
12.02.2025;06:47;A 74;1;5;26;4;55;2;30;1;2;0;0;2;3;1;1
12.02.2025;06:46;A 74;1;0;0;0;0;2;28;0;3;0;0;0;0;0;0
12.02.2025;06:45;A 74;1;3;18;3;14;2;22;1;0;0;0;0;0;0;0
12.02.2025;06:44;A 74;1;1;7;1;10;0;0;0;26;0;0;0;0;0;0
12.02.2025;06:43;A 74;1;2;14;1;10;1;12;1;46;0;0;0;0;0;0
12.02.2025;06:42;A 74;1;3;12;1;13;2;25;1;3;0;0;0;0;0;0
12.02.2025;06:41;A 74;1;1;5;1;10;1;13;1;0;0;0;0;0;0;0
12.02.2025;06:40;A 74;1;2;28;1;34;0;0;1;7;0;0;0;0;0;0
12.02.2025;06:39;A 74;1;1;16;1;45;1;13;2;63;1;7;1;1;0;0
12.02.2025;06:38;A 74;1;2;16;2;27;1;7;0;0;0;0;0;0;0;0
12.02.2025;06:37;A 74;1;0;0;0;0;3;24;0;0;0;0;0;0;0;0
12.02.2025;06:36;A 74;1;0;0;1;12;0;0;0;0;0;0;0;0;0;0
12.02.2025;06:35;A 74;1;0;0;0;0;1;23;1;5;0;0;0;0;0;0
12.02.2025;06:34;A 74;1;0;0;1;10;1;16;0;0;0;0;0;0;0;0
12.02.2025;06:33;A 74;1;0;13;0;0;4;39;0;0;0;0;0;0;0;0
12.02.2025;06:32;A 74;1;1;5;2;21;0;0;0;0;0;0;0;0;0;0
12.02.2025;06:31;A 74;1;0;0;0;0;2;22;0;0;0;0;0;0;0;0
12.02.2025;06:30;A 74;1;0;0;0;0;1;35;0;0;0;0;0;0;0;0
12.02.2025;06:29;A 74;1;0;0;0;0;1;52;0;0;1;12;0;0;1;1
12.02.2025;06:28;A 74;1;1;4;1;30;1;31;2;3;0;0;0;0;0;0
12.02.2025;06:27;A 74;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0
12.02.2025;06:26;A 74;1;0;12;1;10;2;58;4;29;1;9;0;0;0;0
12.02.2025;06:25;A 74;1;2;28;1;38;1;21;2;35;0;0;1;1;0;0
12.02.2025;06:24;A 74;1;1;13;1;25;0;0;0;0;0;0;0;0;0;0
12.02.2025;06:23;A 74;1;0;0;1;23;2;28;0;0;0;0;0;0;0;0
12.02.2025;06:22;A 74;1;1;3;1;11;1;21;0;0;0;0;0;0;0;0
12.02.2025;06:21;A 74;1;1;2;0;3;0;0;1;3;0;0;0;0;0;0
12.02.2025;06:20;A 74;1;2;3;2;15;3;52;1;2;0;0;0;0;0;0
12.02.2025;06:19;A 74;1;1;2;2;32;1;5;0;0;1;4;0;0;0;0
12.02.2025;06:18;A 74;1;1;15;3;44;0;7;0;0;0;0;0;0;0;0
12.02.2025;06:17;A 74;1;0;0;0;0;3;32;0;0;1;16;0;0;0;0
12.02.2025;06:16;A 74;1;3;25;1;61;2;30;0;0;1;7;1;1;2;3
12.02.2025;06:15;A 74;1;2;4;2;20;6;23;0;0;0;0;0;0;0;0
12.02.2025;06:14;A 74;1;0;0;1;11;1;21;0;0;0;0;0;0;0;0
12.02.2025;06:13;A 74;1;0;0;1;13;1;34;2;8;0;0;0;0;0;0
12.02.2025;06:12;A 74;1;2;2;1;10;1;9;1;48;0;0;0;0;0;0
12.02.2025;06:11;A 74;1;0;0;0;0;1;72;0;0;1;1;0;0;0;0
12.02.2025;06:10;A 74;1;1;0;1;12;1;6;1;43;0;0;0;0;0;0
12.02.2025;06:09;A 74;1;0;0;0;0;1;16;0;0;0;3;0;0;0;0
12.02.2025;06:08;A 74;1;0;0;1;11;3;60;0;7;1;7;0;0;0;0
12.02.2025;06:07;A 74;1;2;4;1;12;1;26;1;23;0;0;0;0;0;0
12.02.2025;06:06;A 74;1;0;0;0;0;2;18;0;0;0;0;0;0;0;0
12.02.2025;06:05;A 74;1;1;3;1;9;2;12;0;0;0;0;0;0;0;0
12.02.2025;06:04;A 74;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
12.02.2025;06:03;A 74;1;1;2;2;7;1;16;0;0;0;0;0;0;0;0
12.02.2025;06:02;A 74;1;4;14;3;23;0;0;0;0;0;0;0;0;0;0
12.02.2025;06:01;A 74;1;0;0;1;0;2;46;0;0;0;0;0;0;0;0
12.02.2025;06:00;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
12.02.2025;05:59;A 74;1;2;14;4;28;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:58;A 74;1;2;9;3;19;0;10;0;0;0;0;0;0;0;0
12.02.2025;05:57;A 74;1;0;0;0;0;1;45;2;3;0;0;0;0;0;0
12.02.2025;05:56;A 74;1;0;0;0;0;2;38;0;12;0;0;0;0;0;0
12.02.2025;05:55;A 74;1;1;2;2;8;2;20;1;5;0;0;0;0;0;0
12.02.2025;05:54;A 74;1;0;0;0;0;1;12;0;0;0;0;0;0;0;0
12.02.2025;05:53;A 74;1;1;10;0;0;0;0;1;21;0;0;0;0;0;0
12.02.2025;05:52;A 74;1;0;0;0;0;2;29;1;1;0;0;0;0;0;0
12.02.2025;05:51;A 74;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0
12.02.2025;05:50;A 74;1;1;7;1;11;1;5;0;0;0;0;0;0;0;0
12.02.2025;05:49;A 74;1;0;0;0;0;1;13;0;0;0;0;0;0;0;0
12.02.2025;05:48;A 74;1;1;2;1;10;1;7;1;10;0;0;0;0;0;0
12.02.2025;05:47;A 74;1;3;13;2;23;1;8;0;0;0;0;0;0;0;0
12.02.2025;05:46;A 74;1;2;10;1;15;1;21;1;1;0;0;0;0;0;0
12.02.2025;05:45;A 74;1;1;4;1;8;1;20;0;37;0;0;0;0;0;0
12.02.2025;05:44;A 74;1;0;0;0;0;0;0;1;6;0;0;0;0;0;0
12.02.2025;05:43;A 74;1;1;1;1;12;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:42;A 74;1;2;28;2;32;0;5;0;0;0;0;0;0;0;0
12.02.2025;05:41;A 74;1;1;9;2;16;1;2;0;0;0;0;0;0;0;0
12.02.2025;05:40;A 74;1;1;8;1;14;1;12;0;0;0;0;0;0;0;0
12.02.2025;05:39;A 74;1;1;6;1;10;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:38;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:37;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:36;A 74;1;1;11;1;15;2;24;1;0;0;0;0;0;0;0
12.02.2025;05:35;A 74;1;2;10;2;18;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:34;A 74;1;1;2;0;10;2;46;0;0;0;0;0;0;0;0
12.02.2025;05:33;A 74;1;1;2;2;8;2;40;1;6;0;0;0;0;0;0
12.02.2025;05:32;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:31;A 74;1;0;0;0;0;1;9;0;0;0;0;0;0;0;0
12.02.2025;05:30;A 74;1;1;10;1;12;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:29;A 74;1;0;0;0;0;1;14;0;0;1;4;0;0;0;0
12.02.2025;05:28;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
12.02.2025;05:27;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:26;A 74;1;0;0;0;0;1;11;1;2;0;0;0;0;0;0
12.02.2025;05:25;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:24;A 74;1;0;0;0;0;1;12;1;3;0;0;0;0;0;0
12.02.2025;05:23;A 74;1;0;0;0;0;0;5;1;46;0;0;0;0;0;0
12.02.2025;05:22;A 74;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0
12.02.2025;05:21;A 74;1;0;0;0;0;2;9;0;0;0;0;0;0;0;0
12.02.2025;05:20;A 74;1;0;0;1;11;1;10;0;0;0;0;0;0;0;0
12.02.2025;05:19;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:18;A 74;1;1;13;2;9;0;0;2;53;0;0;0;0;0;0
12.02.2025;05:17;A 74;1;0;0;0;0;1;21;1;0;0;0;0;0;0;0
12.02.2025;05:16;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:15;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:14;A 74;1;1;8;1;7;1;14;0;0;0;0;0;0;0;0
12.02.2025;05:13;A 74;1;1;16;1;20;1;13;0;0;0;0;0;0;0;0
12.02.2025;05:12;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:11;A 74;1;1;8;2;11;0;0;2;47;0;0;0;0;0;0
12.02.2025;05:10;A 74;1;2;16;3;18;1;14;0;0;0;0;0;0;0;0
12.02.2025;05:09;A 74;1;0;0;0;0;1;4;0;0;0;0;0;0;0;0
12.02.2025;05:08;A 74;1;0;0;0;0;1;14;0;0;0;0;0;0;0;0
12.02.2025;05:07;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:06;A 74;1;0;0;0;0;2;6;0;0;0;0;0;0;0;0
12.02.2025;05:05;A 74;1;1;4;1;8;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:04;A 74;1;2;18;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:03;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:02;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;05:01;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
