Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
21.12.2024;01:00;A 61;1;1;0;1;1;2;2;1;22;2;0;1;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:59;A 61;1;3;1;4;3;2;1;2;22;80;10;0;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:58;A 61;1;1;0;1;0;3;3;2;12;109;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:57;A 61;1;1;0;1;0;0;0;0;0;102;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:56;A 61;1;0;0;0;0;0;0;0;0;132;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:55;A 61;1;1;0;1;0;1;1;1;8;131;17;1;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:54;A 61;1;0;0;0;0;0;0;0;0;123;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:53;A 61;1;0;0;0;0;0;0;0;0;104;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:52;A 61;1;0;0;0;0;0;0;0;0;40;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:51;A 61;1;0;0;0;0;0;0;0;0;4;1;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:50;A 61;1;1;0;2;2;2;2;2;16;3;0;2;1;1;1;2;14;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:49;A 61;1;1;0;1;1;1;1;1;9;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:48;A 61;1;1;0;1;1;1;2;1;8;58;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:47;A 61;1;0;0;0;0;1;0;0;0;2;0;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:46;A 61;1;1;0;1;0;1;1;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:45;A 61;1;1;0;2;1;2;2;2;14;1;0;1;1;1;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:44;A 61;1;1;0;1;0;1;1;1;8;1;0;2;2;2;2;3;11;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:43;A 61;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:42;A 61;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:41;A 61;1;2;0;2;1;1;0;1;9;3;0;1;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:40;A 61;1;2;1;2;1;3;4;3;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:39;A 61;1;0;0;2;1;2;2;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:38;A 61;1;3;1;3;2;4;3;2;19;1;0;4;3;2;1;3;21;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:37;A 61;1;2;0;2;1;2;2;2;17;1;0;1;1;3;3;3;12;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:36;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:35;A 61;1;1;0;1;1;1;1;1;9;4;1;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:34;A 61;1;2;1;2;1;2;1;2;14;16;2;1;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:33;A 61;1;2;1;2;2;2;2;1;16;8;2;2;2;2;2;2;15;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:32;A 61;1;4;4;3;4;3;3;3;27;5;0;1;0;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:31;A 61;1;0;0;1;0;2;2;2;17;4;0;1;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:30;A 61;1;5;3;5;5;3;4;2;29;13;2;2;2;2;2;1;14;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:29;A 61;1;1;1;0;0;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:28;A 61;1;3;3;2;2;2;2;2;16;4;1;2;2;2;1;2;15;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:27;A 61;1;1;4;0;3;0;0;0;4;1;0;1;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:26;A 61;1;0;0;2;29;2;5;2;44;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0
21.12.2024;00:25;A 61;1;2;1;3;2;3;5;2;24;22;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:24;A 61;1;0;0;0;0;0;0;0;0;102;14;1;0;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:23;A 61;1;0;0;1;1;1;1;1;9;102;12;2;2;2;2;2;10;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:22;A 61;1;0;0;0;0;0;0;0;0;87;8;2;2;2;2;3;13;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:21;A 61;1;2;0;2;1;2;3;2;16;17;1;1;1;1;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:20;A 61;1;1;3;0;0;0;0;0;0;5;0;2;1;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:19;A 61;1;0;0;0;0;0;0;0;0;18;1;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:18;A 61;1;1;0;1;0;0;0;1;7;110;9;2;2;2;2;1;10;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:17;A 61;1;1;0;2;2;2;2;2;12;80;6;1;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:16;A 61;1;0;0;1;1;1;2;1;10;53;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:15;A 61;1;1;0;1;1;1;1;1;9;86;7;3;3;3;3;1;17;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:14;A 61;1;0;0;0;0;0;0;0;0;26;2;1;1;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:13;A 61;1;1;0;1;0;0;0;0;4;146;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:12;A 61;1;0;0;1;0;2;1;2;9;13;1;1;1;1;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0
