Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D31Z;D31B;D41Z;D41B;D42Z;D42B;H57_M1_1137Z;H57_M1_1137B;A57_M2_1138Z;A57_M2_1138B;H53_M3_3006Z;H53_M3_3006B;A53_M5_3007Z;A53_M5_3007B;H53_M6_1140Z;H53_M6_1140B;D43Z;D43B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
21.12.2024;01:00;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5;0;0;0;0;0;0;0;0
21.12.2024;00:59;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;2;10;0;0;1;2;0;0;0;3;0;0;0;0;0;0;0;0
21.12.2024;00:58;A  5;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;1;3;3;10;1;8;6;31;0;0;3;61;0;0;0;0;0;0;0;0
21.12.2024;00:57;A  5;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;2;1;1;2;0;0;3;48;1;12;2;61;0;0;0;0;0;0;0;0
21.12.2024;00:56;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;2;38;0;0;2;45;0;0;2;27;0;0;0;0;0;0;0;0
21.12.2024;00:55;A  5;1;0;0;1;3;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;4;40;2;4;0;49;0;0;0;0;0;0;0;0
21.12.2024;00:54;A  5;1;0;0;0;0;0;0;0;100;0;1;0;0;0;0;0;0;0;0;0;51;1;28;1;72;1;92;0;0;0;0;0;0;0;0
21.12.2024;00:53;A  5;1;0;0;1;0;0;0;0;100;2;9;1;9;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:52;A  5;1;0;22;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;2;2;0;0;2;11;1;1;0;0;0;0;0;0
21.12.2024;00:51;A  5;1;1;45;2;2;0;0;0;100;0;0;0;0;0;0;0;0;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:50;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;3;3;1;12;0;100;4;21;1;13;1;33;0;0;0;0;0;0;0;0
21.12.2024;00:49;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;2;51;3;26;1;38;3;42;0;0;0;0;0;0;0;0
21.12.2024;00:48;A  5;1;2;2;1;4;0;0;0;100;0;0;0;0;1;0;0;0;1;8;0;0;1;48;1;6;2;8;0;0;0;0;0;0;0;0
21.12.2024;00:47;A  5;1;0;0;1;88;0;0;0;100;3;3;1;6;0;0;0;0;0;0;0;0;1;12;0;0;1;8;0;0;0;0;0;0;0;0
21.12.2024;00:46;A  5;1;1;1;1;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;24;0;0;1;10;0;0;0;0;0;0;0;0
21.12.2024;00:45;A  5;1;0;0;0;0;0;0;0;100;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2024;00:44;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;3;9;1;6;2;35;0;0;0;0;0;0;0;0
21.12.2024;00:43;A  5;1;1;7;1;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;2;11;0;0;0;0;0;0;0;0
21.12.2024;00:42;A  5;1;1;39;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;12;0;0;0;0;0;0;0;0
21.12.2024;00:41;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;3;21;0;0;2;27;0;0;0;0;0;0;0;0
21.12.2024;00:40;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;46;0;0;3;39;0;0;0;0;0;0;1;1
21.12.2024;00:39;A  5;1;0;0;1;1;0;0;0;100;0;0;0;0;0;0;2;2;1;12;0;40;1;35;0;0;0;1;0;0;0;0;0;0;0;0
21.12.2024;00:38;A  5;1;1;0;1;0;0;0;0;100;0;0;0;0;0;0;1;0;0;0;2;23;0;0;2;10;3;18;0;0;0;0;0;0;0;0
21.12.2024;00:37;A  5;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;8;2;8;0;0;0;0;0;0;0;0
21.12.2024;00:36;A  5;1;0;0;0;0;0;0;0;100;1;48;1;3;0;0;0;0;0;0;0;0;1;44;0;0;1;7;0;0;0;0;0;0;0;0
21.12.2024;00:35;A  5;1;0;0;0;0;0;0;0;100;1;19;1;8;0;0;0;0;0;0;0;0;1;59;0;0;1;7;0;0;0;0;0;0;0;0
21.12.2024;00:34;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;1;2;33;1;9;2;16;0;0;0;0;0;0;0;0
21.12.2024;00:33;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;1;5;1;29;3;20;1;16;3;23;0;0;0;0;0;0;0;0
