Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V53Z;V53B;V111Z;V111B;V112Z;V112B;TF35Z;TF35B;TB35Z;TB35B;TF36Z;TF36B;TB36Z;TB36B
17.04.2024;01:32;A 89;1;0;0;0;0;0;0;1;6;1;6;0;0;0;0;0;0;0;0
17.04.2024;01:31;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:30;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:29;A 89;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:28;A 89;1;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0
17.04.2024;01:27;A 89;1;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:13;A 89;1;0;0;0;0;0;0;1;3;1;6;0;0;0;0;0;0;0;0
17.04.2024;01:12;A 89;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
17.04.2024;01:11;A 89;1;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0
17.04.2024;01:10;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:21;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:20;A 89;1;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:19;A 89;1;2;5;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:18;A 89;1;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:06;A 89;1;0;0;0;0;0;0;1;4;1;6;0;0;0;0;0;0;0;0
16.04.2024;19:15;A 89;1;3;29;4;22;0;0;5;39;5;25;1;1;0;0;0;0;0;0
16.04.2024;19:14;A 89;1;1;33;1;8;0;0;0;48;2;41;1;1;0;0;1;1;0;0
16.04.2024;19:13;A 89;1;4;29;4;30;5;31;3;18;4;27;1;1;0;0;1;1;1;1
16.04.2024;19:12;A 89;1;1;0;1;0;1;1;6;32;3;12;0;0;2;3;0;0;0;0
16.04.2024;19:11;A 89;1;1;6;2;15;0;0;2;15;5;26;1;1;0;0;0;0;0;0
16.04.2024;19:10;A 89;1;2;10;1;4;1;5;2;32;3;16;0;0;0;0;0;0;0;0
16.04.2024;19:08;A 89;1;1;4;5;27;1;6;2;39;2;13;0;0;0;0;0;0;0;0
16.04.2024;18:14;A 89;1;2;15;2;27;1;7;2;77;3;13;0;0;2;3;0;0;0;0
16.04.2024;18:13;A 89;1;1;65;3;50;1;54;2;29;3;21;1;1;0;0;0;0;0;0
16.04.2024;18:12;A 89;1;1;18;6;31;2;10;3;41;4;36;0;0;0;0;0;0;0;0
16.04.2024;18:11;A 89;1;3;18;3;14;1;8;2;84;2;34;0;0;0;0;0;0;0;0
16.04.2024;17:56;A 89;1;5;29;6;62;3;22;0;81;1;49;1;1;0;0;1;1;0;0
16.04.2024;16:02;A 89;1;2;15;1;15;1;16;4;31;2;6;0;0;1;3;0;0;0;0
16.04.2024;15:47;A 89;1;1;14;4;34;2;21;3;16;2;7;1;1;0;0;1;1;0;0
16.04.2024;15:25;A 89;1;1;53;2;49;2;8;3;35;3;36;0;0;0;0;0;0;0;0
16.04.2024;15:24;A 89;1;2;17;4;42;0;4;4;28;1;8;1;1;0;0;0;0;0;0
16.04.2024;15:23;A 89;1;4;26;4;22;3;14;2;22;3;15;0;0;0;0;0;0;0;0
16.04.2024;15:22;A 89;1;3;62;5;37;3;14;2;67;3;21;0;0;0;0;0;0;0;0
16.04.2024;15:21;A 89;1;2;39;3;43;1;33;3;65;3;45;1;1;0;0;0;0;0;0
16.04.2024;15:20;A 89;1;3;14;2;7;2;8;2;34;2;8;0;0;1;3;0;0;1;1
16.04.2024;09:54;A 89;1;0;2;2;10;0;0;5;19;2;10;0;0;0;0;0;0;0;0
