Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;EG21Z;EG21B;EG22Z;EG22B;EG23Z;EG23B;EG24Z;EG24B
17.04.2024;01:32;A 99;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;01:31;A 99;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;01:30;A 99;1;0;0;0;0;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;01:29;A 99;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;01:28;A 99;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;01:27;A 99;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;01:13;A 99;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;01:12;A 99;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;01:11;A 99;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;01:10;A 99;1;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;00:21;A 99;1;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;00:20;A 99;1;0;0;1;4;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;00:19;A 99;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;00:18;A 99;1;0;0;2;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;00:06;A 99;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;19:15;A 99;1;5;24;5;22;3;3;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;19:14;A 99;1;2;15;5;36;0;0;2;9;1;10;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;19:13;A 99;1;1;3;3;11;3;6;4;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;19:12;A 99;1;6;21;3;12;1;6;4;17;1;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;19:11;A 99;1;2;35;1;38;0;0;1;13;2;23;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;19:10;A 99;1;3;12;3;15;2;8;4;24;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;
16.04.2024;19:08;A 99;1;0;5;2;6;5;8;2;16;1;15;0;0;2;3;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;18:14;A 99;1;2;52;1;71;5;17;2;76;1;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;18:13;A 99;1;1;44;2;52;1;35;1;52;2;27;1;1;1;1;0;0;1;1;0;0;0;0;;;;;;;;;;
16.04.2024;18:12;A 99;1;1;67;2;76;3;20;6;67;2;17;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;18:11;A 99;1;3;21;6;43;1;1;7;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;17:56;A 99;1;6;30;7;28;1;3;5;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;16:02;A 99;1;2;17;4;19;2;7;2;34;1;13;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;15:47;A 99;1;1;26;0;36;4;4;5;34;1;1;0;0;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;15:25;A 99;1;0;0;1;2;1;2;2;10;1;11;1;1;0;0;1;2;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;15:24;A 99;1;4;25;5;47;6;43;8;32;0;16;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;15:23;A 99;1;3;27;2;48;6;14;7;45;1;2;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;15:22;A 99;1;2;40;1;31;4;6;6;45;2;35;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;15:21;A 99;1;9;34;9;41;3;6;8;49;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;15:20;A 99;1;2;9;2;17;3;5;3;25;2;13;1;1;1;1;3;7;0;0;0;0;0;0;;;;;;;;;;
16.04.2024;09:54;A 99;1;0;0;4;21;5;11;8;40;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;
