Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D41Z;D41B;D42Z;D42B;T1Z;T1B;T2Z;T2B;T3Z;T3B;T4Z;T4B
17.04.2024;01:33;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:32;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:31;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:30;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:29;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:28;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:14;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:13;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:12;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:11;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:22;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:21;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:20;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:19;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:07;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:16;A 19;1;2;66;3;52;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:15;A 19;1;1;11;1;2;0;13;0;0;1;1;2;2;0;0
16.04.2024;19:14;A 19;1;2;49;0;0;2;24;2;2;0;0;0;0;1;3
16.04.2024;19:13;A 19;1;3;68;2;22;1;48;0;0;0;0;0;0;2;3
16.04.2024;19:12;A 19;1;3;51;3;67;0;0;0;0;0;0;0;0;1;1
16.04.2024;19:11;A 19;1;2;36;4;67;2;5;0;0;1;1;0;0;0;0
16.04.2024;19:09;A 19;1;3;19;1;2;1;9;1;1;0;0;0;0;1;1
16.04.2024;18:15;A 19;1;5;66;5;42;3;51;0;0;0;0;0;0;1;1
16.04.2024;18:14;A 19;1;3;31;2;60;1;47;0;0;1;1;0;0;1;3
16.04.2024;18:13;A 19;1;1;41;2;67;2;62;0;0;1;3;0;0;0;0
16.04.2024;18:12;A 19;1;2;66;3;8;0;0;0;0;0;0;0;0;1;3
16.04.2024;17:57;A 19;1;2;59;3;12;1;35;0;0;0;0;0;0;0;0
16.04.2024;16:03;A 19;1;3;10;1;46;0;0;0;0;3;4;0;0;0;0
16.04.2024;15:26;A 19;1;1;12;0;100;1;82;0;0;0;0;0;0;2;4
16.04.2024;15:25;A 19;1;0;0;4;58;2;2;0;0;0;0;0;0;0;0
16.04.2024;15:24;A 19;1;4;12;3;17;1;1;0;0;0;0;0;0;1;1
16.04.2024;15:23;A 19;1;1;2;1;78;0;0;0;0;0;0;1;3;0;0
16.04.2024;15:22;A 19;1;0;54;3;55;0;0;0;0;0;0;0;0;2;4
16.04.2024;15:21;A 19;1;5;92;6;52;0;0;0;0;0;0;0;0;0;0
