Datum;Uhrzeit;Bezeichnung;Intervall;VD21Z;VD21B;V22Z;V22B;V51Z;V51B;V52Z;V52B;VD81Z;VD81B;VD82Z;VD82B;V83Z;V83B;V111Z;V111B;V112Z;V112B;TF32Z;TF32B;TBS32Z;TBS32B;TF35Z;TF35B;TBS35Z;TBS35B;TF38Z;TF38B;TBS38Z;TBS38B;TF41Z;TF41B;TBS41Z;TBS41B
17.04.2024;01:32;A 59;1;0;0;0;0;0;0;0;0;0;0;1;5;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0
17.04.2024;01:31;A 59;1;0;0;0;0;0;0;1;28;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:30;A 59;1;0;0;0;0;0;0;1;17;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:29;A 59;1;0;0;0;0;0;0;1;17;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:28;A 59;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:27;A 59;1;0;0;0;0;0;0;1;4;0;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:13;A 59;1;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:12;A 59;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:11;A 59;1;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:10;A 59;1;1;11;1;13;0;0;1;2;0;0;1;6;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0
17.04.2024;00:21;A 59;1;0;0;0;0;0;0;0;0;0;0;0;0;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
17.04.2024;00:20;A 59;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
17.04.2024;00:19;A 59;1;0;0;0;0;0;27;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;8
17.04.2024;00:18;A 59;1;0;0;0;0;1;12;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:06;A 59;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:15;A 59;1;1;76;1;86;0;0;1;29;0;23;1;13;2;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;0;0
16.04.2024;19:14;A 59;1;1;90;1;37;1;9;1;16;0;100;4;18;2;68;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;3;7;1;1
16.04.2024;19:13;A 59;1;1;20;1;1;3;5;1;45;1;27;0;0;2;56;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0
16.04.2024;19:12;A 59;1;0;0;0;0;0;0;5;28;0;0;2;40;1;77;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;7;10;0;0
16.04.2024;19:11;A 59;1;2;92;0;0;2;8;1;99;0;0;0;100;2;40;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;4;1;4
16.04.2024;19:10;A 59;1;1;2;3;12;3;27;0;100;0;0;0;100;4;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;13;3;4
16.04.2024;19:08;A 59;1;0;93;0;0;1;3;0;100;0;0;1;89;4;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0
16.04.2024;18:14;A 59;1;1;88;0;100;1;5;1;94;0;0;2;28;1;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;25;0;4
16.04.2024;18:13;A 59;1;2;48;1;4;2;52;3;17;0;60;4;45;2;79;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;3;10;2;2
16.04.2024;18:12;A 59;1;2;5;1;5;1;16;2;7;1;24;4;17;3;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;11;1;2
16.04.2024;18:11;A 59;1;1;78;1;6;0;0;3;90;0;0;0;99;2;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;13;1;1
16.04.2024;17:56;A 59;1;1;63;1;74;0;0;0;100;1;27;0;100;3;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;20;0;0
16.04.2024;16:02;A 59;1;1;87;1;7;4;46;0;0;0;0;5;14;1;78;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;26;3;11
16.04.2024;15:47;A 59;1;0;100;1;79;0;0;0;100;1;72;0;100;3;77;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;15;24;0;0
16.04.2024;15:25;A 59;1;3;48;0;0;2;29;2;92;0;72;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;20;1;6
16.04.2024;15:24;A 59;1;2;6;1;4;1;57;2;17;1;8;3;24;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;11;20;2;38
16.04.2024;15:23;A 59;1;0;0;0;0;0;0;1;92;0;0;1;7;1;93;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;15;34;0;0
16.04.2024;15:22;A 59;1;1;77;1;49;3;28;1;64;0;54;5;37;2;60;0;0;1;1;2;3;0;0;0;0;0;0;2;10;0;0;10;14;1;9
16.04.2024;15:21;A 59;1;2;10;1;6;2;5;5;59;1;24;5;36;1;87;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;9;13;0;0
16.04.2024;15:20;A 59;1;1;67;2;23;1;16;1;98;0;0;0;100;2;64;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;12;19;2;9
