Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB
17.04.2024;01:32;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:31;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:30;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:29;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:28;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:27;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;7;1;0;1;10;0;0;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:13;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:12;A 42;1;1;36;0;0;1;11;0;0;0;100;0;100;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:11;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;1;1;10;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:10;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;6;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:21;A 42;1;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:20;A 42;1;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:19;A 42;1;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:18;A 42;1;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:06;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:15;A 42;1;2;1;0;0;3;41;0;0;0;100;0;100;4;75;1;4;1;2;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:14;A 42;1;1;63;0;0;1;8;0;0;0;100;0;100;0;36;1;3;2;43;1;34;2;42;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:13;A 42;1;5;6;1;0;3;22;0;0;0;100;0;100;1;10;0;0;0;0;0;33;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
16.04.2024;19:12;A 42;1;8;13;0;0;2;29;0;0;0;100;0;100;1;5;0;0;0;0;1;25;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:11;A 42;1;4;60;2;11;1;77;6;9;0;100;0;100;0;77;2;58;1;3;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:10;A 42;1;4;40;1;1;3;19;1;4;0;100;0;100;3;12;1;4;2;8;0;0;0;43;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0
16.04.2024;19:08;A 42;1;1;62;0;0;1;7;0;0;0;100;0;100;6;22;1;2;4;76;2;44;2;57;2;18;1;0;0;0;0;0;0;0;1;1;0;0;2;4;1;2;0;0;0;0
16.04.2024;18:14;A 42;1;3;49;2;39;2;66;2;5;0;100;0;100;1;72;1;4;2;57;2;36;5;34;2;28;3;34;0;0;1;7;0;0;0;0;1;1;0;0;0;0;1;1;0;0
16.04.2024;18:13;A 42;1;12;47;0;0;5;83;3;1;0;100;0;100;1;60;3;6;2;34;2;39;0;40;1;25;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1
16.04.2024;18:12;A 42;1;11;34;1;1;1;69;1;1;0;100;0;100;1;85;3;39;2;42;2;13;3;18;1;7;1;50;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:11;A 42;1;2;73;0;0;2;64;0;0;0;100;0;100;2;55;2;64;4;49;1;56;3;64;2;37;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;17:56;A 42;1;8;46;0;0;2;66;0;0;0;100;0;100;2;90;1;4;3;20;1;9;1;54;1;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
16.04.2024;16:02;A 42;1;6;76;1;54;2;84;1;8;0;100;0;100;3;77;0;30;3;77;0;0;1;84;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
16.04.2024;15:47;A 42;1;6;59;1;0;1;77;1;1;0;100;0;100;0;63;2;6;2;8;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:25;A 42;1;10;35;6;3;3;58;2;4;0;100;0;100;2;53;2;18;2;5;3;2;1;40;2;1;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
16.04.2024;15:24;A 42;1;15;41;2;1;2;65;1;2;0;100;0;100;0;99;1;2;2;1;0;0;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
16.04.2024;15:23;A 42;1;4;62;0;0;1;77;0;0;0;100;0;100;3;56;0;32;1;70;3;40;2;28;2;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:22;A 42;1;15;36;0;0;5;90;0;0;0;100;0;100;3;68;2;75;3;38;2;23;1;45;2;9;2;5;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:21;A 42;1;6;7;1;1;2;20;0;1;0;100;0;100;3;94;2;13;1;22;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:20;A 42;1;5;39;0;0;2;50;1;0;0;100;0;100;1;48;0;0;2;36;2;7;2;32;1;12;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
