Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D23Z;D23B;V24Z;V24B;V25Z;V25B;V26Z;V26B;D81Z;D81B;V82Z;V82B;D91Z;D91B;V92Z;V92B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;TF32Z;TF32B;TF35Z;TF35B;TF37Z;TF37B;TF38Z;TF38B;TF39Z;TF39B;TF41Z;TF41B;TB32Z;TB32B;TB35Z;TB35B;TB37Z;TB37B;TB38Z;TB38B;TB39Z;TB39B;TB41Z;TB41B;ST58Z;ST58B;ST59Z;ST59B
17.04.2024;01:32;A 51;1;0;0;1;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:31;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:30;A 51;1;0;0;2;1;0;0;0;0;2;8;0;0;2;1;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:29;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;10;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:28;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;90;1;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:27;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;52;1;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:13;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:12;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:11;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:10;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:21;A 51;1;0;0;1;68;0;0;0;0;0;3;0;0;1;70;0;0;0;0;0;0;1;1;2;14;0;36;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:20;A 51;1;0;0;1;1;1;5;0;0;2;11;1;11;1;29;1;8;0;0;0;0;0;0;1;2;2;24;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:19;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;1;2;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:18;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;1;1;1;8;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:06;A 51;1;0;0;2;36;0;0;0;0;1;25;0;0;0;0;0;0;0;0;0;0;1;35;0;0;0;21;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:15;A 51;1;2;1;6;68;0;46;2;9;1;95;0;45;2;21;1;40;2;2;1;9;1;1;4;39;1;49;1;49;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:14;A 51;1;0;0;5;64;1;50;0;0;3;47;1;60;3;17;5;58;0;40;0;0;5;66;2;5;1;72;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:13;A 51;1;1;0;8;82;0;0;2;5;2;25;0;0;1;1;1;7;1;20;1;7;3;31;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:12;A 51;1;0;0;4;89;1;0;1;6;0;83;0;0;8;9;5;55;1;66;1;3;2;53;1;2;2;89;1;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:11;A 51;1;0;0;1;36;0;0;0;0;2;39;0;0;5;5;1;21;3;64;1;71;0;99;1;1;1;90;1;90;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:10;A 51;1;1;4;6;79;0;0;1;2;0;97;0;0;5;23;4;34;1;46;2;52;2;13;1;7;1;24;2;32;1;1;0;0;0;0;0;0;0;0;0;0;2;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:08;A 51;1;1;33;2;4;0;0;1;5;2;14;0;0;4;6;0;24;2;46;0;49;8;72;1;1;0;100;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:14;A 51;1;0;0;7;74;0;0;0;0;0;100;0;0;7;11;2;38;0;0;0;0;7;84;2;45;0;100;0;74;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:13;A 51;1;0;0;2;93;1;61;0;0;0;100;1;11;5;8;2;59;0;8;0;0;9;40;5;50;3;93;4;69;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:12;A 51;1;1;44;12;67;2;31;2;7;0;100;2;13;10;17;3;43;1;60;1;10;7;48;2;52;2;76;0;100;2;3;0;0;1;1;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
16.04.2024;18:11;A 51;1;2;1;10;75;0;0;1;5;0;100;0;0;11;21;1;49;0;0;0;0;5;57;8;54;3;76;2;85;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;17:56;A 51;1;0;0;1;98;0;100;0;0;0;100;1;56;3;76;2;95;1;62;1;69;4;2;6;8;8;29;5;27;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0
16.04.2024;16:02;A 51;1;1;0;6;12;1;38;0;0;0;100;1;7;14;15;2;58;3;68;0;72;4;90;0;0;0;100;1;6;0;0;1;1;2;3;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:47;A 51;1;1;25;13;71;0;0;1;4;0;100;2;38;6;6;1;28;0;0;0;0;5;57;4;69;0;96;0;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
16.04.2024;15:25;A 51;1;1;1;4;82;0;0;1;4;1;98;0;0;7;77;0;100;2;80;1;91;3;40;6;54;0;44;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:24;A 51;1;0;0;15;61;2;0;0;0;2;97;1;0;7;7;5;71;1;62;1;73;2;31;8;45;4;41;0;100;2;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:23;A 51;1;0;0;13;60;0;0;0;0;1;98;0;0;3;2;2;31;4;64;0;72;3;75;4;74;0;93;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:22;A 51;1;0;0;3;66;0;0;0;0;1;79;0;0;5;28;1;44;1;65;3;56;4;40;4;47;1;90;1;90;0;0;0;0;1;1;1;1;1;1;3;5;0;0;1;1;1;1;1;1;1;1;2;3;0;0;0;0
