Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;V22Z;V22B;D51Z;D51B;V52Z;V52B;D81Z;D81B;V82Z;V82B;D111Z;D111B;V112Z;V112B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TB32Z;TB32B;TB35Z;TB35B;TB38Z;TB38B;TB41Z;TB41B
17.04.2024;01:32;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:31;A 35;1;0;0;0;0;1;0;1;3;0;0;0;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:30;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:29;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:28;A 35;1;0;0;0;0;0;0;2;4;0;0;0;0;1;2;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:27;A 35;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:13;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:12;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:11;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:10;A 35;1;0;0;0;0;0;0;2;2;0;0;0;0;1;3;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:21;A 35;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:20;A 35;1;1;11;1;11;1;0;1;3;0;0;0;0;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:19;A 35;1;0;0;0;0;0;0;2;3;0;0;0;0;2;3;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:18;A 35;1;1;3;1;6;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:06;A 35;1;0;0;0;0;0;0;2;25;0;0;0;0;2;1;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:15;A 35;1;1;30;1;6;0;0;5;12;4;2;1;5;4;9;2;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:14;A 35;1;1;2;0;0;1;0;7;11;0;0;0;0;9;18;2;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
16.04.2024;19:13;A 35;1;1;1;1;6;2;4;1;79;0;0;0;0;2;2;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:12;A 35;1;2;19;1;13;2;38;6;74;2;26;2;29;12;17;2;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:11;A 35;1;1;34;0;0;2;6;7;29;0;100;2;35;5;6;5;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:10;A 35;1;0;0;0;0;2;33;3;48;2;37;2;12;5;11;2;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:08;A 35;1;1;6;0;0;0;0;3;3;1;58;1;9;2;1;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:14;A 35;1;5;3;1;6;1;0;10;39;0;0;0;0;11;45;2;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:13;A 35;1;1;86;3;24;1;1;14;34;3;33;2;48;16;35;3;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:12;A 35;1;1;31;1;6;1;4;5;85;0;0;0;0;9;32;2;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:11;A 35;1;1;62;0;0;1;1;6;10;1;0;2;3;20;39;4;95;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0
16.04.2024;17:56;A 35;1;0;100;0;0;0;0;3;20;2;37;1;7;14;25;4;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
