Datum;Uhrzeit;Bezeichnung;Intervall;V5Z;V5B;V11Z;V11B;V12Z;V12B;T35_sZ;T35_sB;T35_bZ;T35_bB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
17.04.2024;01:54;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:34;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:33;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:32;A173;1;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:31;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:30;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:29;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:28;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:14;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:13;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:12;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:11;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:10;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:54;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:52;A173;1;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:25;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:22;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
17.04.2024;00:21;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:20;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:19;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:11;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:07;A173;1;2;13;3;9;2;28;0;0;0;0;1;2;1;2;1;2;0;0;0;0;0;0
17.04.2024;00:06;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;23:39;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;23:36;A173;1;1;7;0;0;1;2;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0
16.04.2024;23:23;A173;1;1;1;1;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;23:02;A173;1;1;5;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;22:52;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;22:43;A173;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;22:27;A173;1;1;3;1;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;22:22;A173;1;6;20;1;13;3;5;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
16.04.2024;21:56;A173;1;0;0;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2
16.04.2024;21:34;A173;1;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;21:30;A173;1;4;23;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;21:07;A173;1;2;19;3;7;1;17;0;0;0;0;1;2;1;2;1;2;0;0;0;0;0;0
16.04.2024;21:01;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
16.04.2024;20:54;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;20:38;A173;1;2;13;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;20:37;A173;1;2;21;2;11;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;20:28;A173;1;1;12;1;10;2;5;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;20:22;A173;1;3;1;1;58;0;0;1;2;1;5;0;0;0;0;0;0;0;0;0;0;1;2
16.04.2024;20:09;A173;1;2;17;3;12;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;20:06;A173;1;2;12;3;13;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;20:02;A173;1;1;5;2;11;5;52;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
16.04.2024;19:52;A173;1;2;8;1;5;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:49;A173;1;1;5;1;8;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:43;A173;1;2;44;2;12;4;9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:39;A173;1;2;10;1;7;3;13;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
