Datum;Uhrzeit;Bezeichnung;Intervall;IR21Z;IR21B;D51_1Z;D51_1B;D51_2Z;D51_2B;IR81Z;IR81B;D111_1Z;D111_1B;D111_2Z;D111_2B;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_bZ;T3_bB;T4_bZ;T4_bB;T5_sZ;T5_sB;T5_bZ;T5_bB;T6_sZ;T6_sB;T6_bZ;T6_bB;T7_bZ;T7_bB;T8_bZ;T8_bB
17.04.2024;01:32;A 82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:31;A 82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:30;A 82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:29;A 82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:28;A 82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:27;A 82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:13;A 82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:12;A 82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:11;A 82;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:10;A 82;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:21;A 82;1;0;0;1;7;1;8;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:20;A 82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:19;A 82;1;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:18;A 82;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:06;A 82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:15;A 82;1;3;26;2;33;2;33;1;37;4;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:14;A 82;1;2;15;0;0;0;0;0;0;2;11;1;25;2;14;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:13;A 82;1;2;9;2;20;2;7;2;15;3;56;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:12;A 82;1;4;20;0;0;3;11;1;5;2;33;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:11;A 82;1;2;30;0;0;0;0;0;0;3;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:10;A 82;1;0;0;2;7;1;2;0;13;2;9;3;29;3;28;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:08;A 82;1;3;17;1;22;1;22;1;5;4;48;1;32;1;34;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:14;A 82;1;2;13;1;17;1;3;1;7;2;35;1;15;1;5;5;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:13;A 82;1;1;33;1;19;1;18;1;8;3;45;1;35;1;23;3;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:12;A 82;1;3;17;2;82;2;81;1;44;3;21;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:11;A 82;1;1;5;2;12;2;13;1;9;2;28;1;1;1;1;3;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;17:56;A 82;1;2;26;1;10;1;14;2;11;1;31;1;1;1;1;1;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;16:02;A 82;1;2;39;0;0;0;0;0;0;1;33;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:47;A 82;1;4;32;1;51;1;51;2;10;5;26;2;1;2;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:25;A 82;1;1;48;2;42;2;42;2;37;0;0;2;1;2;2;25;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:24;A 82;1;3;34;2;3;2;3;2;11;2;35;2;77;2;54;5;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:23;A 82;1;2;13;0;0;0;0;1;0;5;19;1;18;1;19;7;67;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
16.04.2024;15:22;A 82;1;4;17;1;53;1;52;1;4;1;20;1;43;1;4;9;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:21;A 82;1;2;11;3;51;3;52;2;58;1;15;1;0;1;0;5;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
16.04.2024;15:20;A 82;1;4;20;2;76;2;76;2;5;1;12;1;1;1;1;4;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
