Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
17.04.2024;01:32;A 61;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;01:31;A 61;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;01:30;A 61;1;0;0;0;0;0;0;0;0;4;0;1;0;1;1;1;5;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;01:29;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;01:28;A 61;1;0;0;1;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;01:27;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;01:13;A 61;1;2;3;2;4;2;5;1;22;3;0;3;5;3;6;1;10;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;01:12;A 61;1;0;0;1;0;1;0;1;7;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;01:11;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;01:10;A 61;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;00:21;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;00:20;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;00:19;A 61;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;00:18;A 61;1;1;0;1;0;1;1;1;9;0;0;1;0;1;1;1;5;0;0;0;0;0;0;0;0;0;100;0;100
17.04.2024;00:06;A 61;1;0;0;1;0;1;0;1;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;19:15;A 61;1;4;6;2;2;2;2;1;13;2;0;7;8;7;8;5;43;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;19:14;A 61;1;2;0;3;1;4;3;2;16;5;1;4;4;5;5;3;21;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;19:13;A 61;1;3;2;4;17;4;5;1;39;1;8;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;19:12;A 61;1;1;0;3;1;2;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;0;100
16.04.2024;19:11;A 61;1;3;2;5;4;2;1;2;18;5;0;3;3;2;2;2;17;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;19:10;A 61;1;5;2;6;5;7;7;4;39;0;0;4;3;3;2;2;17;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;19:08;A 61;1;2;1;3;3;3;3;2;23;0;0;2;2;1;1;2;10;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;18:14;A 61;1;3;3;3;3;2;2;3;18;3;0;8;8;7;7;4;45;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;18:13;A 61;1;5;3;4;4;4;4;3;30;2;0;4;4;3;4;2;21;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;18:12;A 61;1;4;4;4;5;3;3;3;34;2;0;3;3;5;4;4;21;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;18:11;A 61;1;6;4;8;7;6;8;3;36;3;1;5;5;4;4;2;23;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;17:56;A 61;1;8;8;11;17;11;13;3;73;6;2;5;5;4;5;3;25;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;16:02;A 61;1;6;27;6;10;6;6;3;41;8;4;3;3;0;1;2;17;1;1;1;1;0;0;0;0;0;100;0;100
16.04.2024;15:47;A 61;1;6;5;7;6;7;6;4;39;4;2;3;5;1;1;2;19;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;15:25;A 61;1;8;4;8;8;8;10;2;47;1;0;1;1;1;2;1;7;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;15:24;A 61;1;2;1;3;2;2;2;2;19;2;0;8;9;7;8;4;37;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;15:23;A 61;1;2;1;3;3;4;4;2;18;0;0;1;0;1;0;1;4;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;15:22;A 61;1;8;8;10;17;11;14;2;74;5;5;5;9;3;4;5;27;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;15:21;A 61;1;5;11;6;12;5;10;4;51;4;1;8;8;10;13;4;36;0;0;0;0;0;0;0;0;0;100;0;100
16.04.2024;15:20;A 61;1;4;3;3;3;4;5;3;27;0;0;3;3;0;0;0;7;0;0;0;0;0;0;0;0;0;100;0;100
