Datum;Uhrzeit;Bezeichnung;Intervall;TF32_AFZ;TF32_AFB;TB32_AFZ;TB32_AFB;TF32a_AFZ;TF32a_AFB;TB32a_AFZ;TB32a_AFB
17.04.2024;00:06;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;19:15;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;19:14;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;19:13;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;19:12;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;19:11;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;19:10;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;19:08;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;18:14;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;18:13;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;18:12;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;18:11;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;17:56;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;16:02;A 93;1;0;0;1;3;0;0;0;0
16.04.2024;15:47;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;15:25;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;15:24;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;15:23;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;15:22;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;15:21;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;15:20;A 93;1;0;0;0;0;0;0;0;0
16.04.2024;09:54;A 93;1;0;0;0;0;0;0;0;0
