Datum;Uhrzeit;Bezeichnung;Intervall;V21_AnfZ;V21_AnfB;V81_AnfZ;V81_AnfB;V381_AnfZ;V381_AnfB;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB
16.04.2024;20:08;A151;1;3;35;1;9;1;1;0;0;2;14;0;0;0;0
16.04.2024;20:01;A151;1;3;56;1;5;0;0;0;0;2;5;0;0;0;0
16.04.2024;19:51;A151;1;3;34;2;13;0;0;0;0;2;16;0;0;0;0
16.04.2024;19:48;A151;1;2;31;1;8;0;0;0;0;3;6;0;0;0;0
16.04.2024;19:42;A151;1;3;45;3;35;0;0;0;0;1;7;1;1;1;1
16.04.2024;19:38;A151;1;4;22;3;40;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:15;A151;1;1;72;2;9;0;0;0;0;2;9;1;0;0;0
16.04.2024;19:14;A151;1;2;63;1;61;1;1;0;0;5;11;0;0;0;0
16.04.2024;19:13;A151;1;4;83;2;74;0;0;0;0;5;7;0;0;0;0
16.04.2024;19:12;A151;1;2;91;1;38;1;1;0;0;2;11;0;0;0;0
16.04.2024;19:11;A151;1;4;29;2;32;0;0;0;0;2;25;1;1;0;0
16.04.2024;19:10;A151;1;4;48;4;24;0;0;0;0;2;2;0;0;0;0
16.04.2024;19:08;A151;1;2;58;3;23;0;0;0;0;3;16;0;0;0;0
16.04.2024;19:01;A151;1;4;78;3;30;0;0;0;0;4;10;0;0;0;0
16.04.2024;18:56;A151;1;2;64;0;88;0;0;0;0;3;11;0;0;0;0
16.04.2024;18:49;A151;1;4;30;2;13;0;0;1;1;0;0;0;0;0;0
16.04.2024;18:17;A151;1;4;45;4;39;0;0;0;0;4;15;0;0;0;0
16.04.2024;18:14;A151;1;2;44;3;37;0;0;0;0;1;2;0;0;0;0
16.04.2024;18:13;A151;1;2;53;4;45;0;0;0;0;1;1;0;0;0;0
16.04.2024;18:12;A151;1;3;51;3;42;0;0;0;0;1;1;0;0;0;0
16.04.2024;18:11;A151;1;2;35;0;0;0;0;0;0;4;6;0;0;0;0
16.04.2024;18:06;A151;1;3;66;5;38;0;0;0;0;7;16;0;0;0;0
16.04.2024;17:56;A151;1;4;28;5;14;0;0;0;0;3;8;0;0;0;0
16.04.2024;17:30;A151;1;4;76;3;26;0;0;0;0;4;14;0;0;1;1
16.04.2024;17:22;A151;1;3;34;3;84;0;0;0;0;3;29;0;0;0;0
16.04.2024;17:12;A151;1;3;79;0;61;0;0;0;0;8;14;0;0;0;0
16.04.2024;17:04;A151;1;1;88;1;30;0;0;1;1;4;11;0;0;0;0
16.04.2024;16:54;A151;1;3;55;5;35;0;0;0;0;2;2;0;0;0;0
16.04.2024;16:43;A151;1;2;69;1;49;0;0;0;0;6;48;0;0;1;2
16.04.2024;16:39;A151;1;1;83;1;5;0;0;0;0;4;47;0;0;0;0
16.04.2024;16:36;A151;1;2;97;2;42;2;3;1;2;6;41;2;3;1;1
16.04.2024;16:30;A151;1;2;61;2;10;0;0;0;0;7;13;0;0;0;0
16.04.2024;16:22;A151;1;5;66;3;54;0;0;0;0;2;2;0;0;1;1
16.04.2024;16:02;A151;1;0;12;4;51;0;0;0;0;2;5;0;0;0;0
16.04.2024;15:47;A151;1;4;60;7;34;0;0;0;0;4;9;0;0;0;0
16.04.2024;15:43;A151;1;3;38;2;65;0;0;0;0;6;21;1;1;1;1
16.04.2024;15:29;A151;1;2;46;3;30;0;0;0;0;3;6;0;0;0;0
16.04.2024;15:25;A151;1;3;58;4;31;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:24;A151;1;1;70;1;16;2;3;0;0;2;12;0;0;0;0
16.04.2024;15:23;A151;1;0;100;2;88;0;0;0;0;5;24;0;0;0;0
16.04.2024;15:22;A151;1;1;66;1;60;0;0;0;0;8;34;2;3;0;0
16.04.2024;15:21;A151;1;2;66;2;39;0;0;0;0;7;37;1;1;1;1
16.04.2024;15:20;A151;1;2;52;0;61;0;0;0;0;6;12;0;0;0;0
16.04.2024;15:17;A151;1;1;49;2;46;0;0;0;0;2;19;0;0;0;0
16.04.2024;15:08;A151;1;1;18;16;61;0;0;0;0;2;7;0;0;0;0
16.04.2024;15:01;A151;1;2;61;3;41;0;0;0;0;4;10;0;0;0;0
16.04.2024;14:31;A151;1;4;79;10;48;0;0;0;0;2;7;0;0;0;0
16.04.2024;14:01;A151;1;4;38;3;24;0;0;0;0;3;11;1;1;0;0
16.04.2024;13:55;A151;1;3;43;10;56;0;0;0;0;3;11;1;1;0;0
16.04.2024;13:45;A151;1;3;26;2;13;0;0;0;0;1;6;0;0;0;0
16.04.2024;13:33;A151;1;2;49;1;10;0;0;0;0;4;16;0;0;0;0
16.04.2024;13:15;A151;1;3;77;6;66;0;0;0;0;6;18;1;1;1;1
16.04.2024;12:57;A151;1;1;24;7;35;0;0;0;0;5;7;0;0;0;0
16.04.2024;12:51;A151;1;2;61;2;90;1;1;4;8;2;23;0;0;0;0
16.04.2024;12:43;A151;1;3;40;3;64;0;0;0;0;1;3;0;0;0;0
16.04.2024;12:33;A151;1;3;37;1;14;0;0;0;0;2;2;0;0;0;0
16.04.2024;12:07;A151;1;4;32;1;16;0;0;0;0;2;3;0;0;0;0
16.04.2024;11:56;A151;1;4;48;3;47;0;0;0;0;1;1;0;0;0;0
16.04.2024;11:46;A151;1;4;48;0;53;0;0;0;0;1;26;0;0;0;0
16.04.2024;11:38;A151;1;2;24;4;53;0;0;0;0;2;5;1;1;1;1
16.04.2024;11:26;A151;1;2;13;1;27;0;0;0;0;1;2;0;0;0;0
16.04.2024;11:14;A151;1;0;7;1;75;0;0;0;0;5;51;1;1;1;1
16.04.2024;11:06;A151;1;2;56;3;39;0;0;0;0;1;2;0;0;0;0
16.04.2024;10:52;A151;1;3;32;2;11;0;0;0;0;1;2;0;0;0;0
16.04.2024;10:48;A151;1;2;42;3;20;0;0;0;0;1;2;0;0;0;0
16.04.2024;09:54;A151;1;4;47;9;43;0;0;0;0;3;8;0;0;0;0
16.04.2024;09:32;A151;1;2;20;4;7;0;0;0;0;1;1;0;0;0;0
16.04.2024;09:26;A151;1;3;75;2;89;0;0;0;0;2;25;0;0;0;0
16.04.2024;08:50;A151;1;3;50;1;3;0;0;0;0;5;18;0;0;0;0
16.04.2024;08:45;A151;1;2;16;3;45;0;0;0;0;2;34;1;1;0;0
16.04.2024;08:37;A151;1;2;44;3;52;0;0;0;0;2;25;0;0;0;0
16.04.2024;07:55;A151;1;2;44;3;15;0;0;0;0;4;28;0;0;0;0
16.04.2024;07:14;A151;1;1;15;1;39;0;0;0;0;2;4;0;0;0;0
16.04.2024;06:47;A151;1;2;23;5;24;0;0;0;0;0;0;0;0;0;0
16.04.2024;06:00;A151;1;1;7;2;13;0;0;0;0;0;0;0;0;0;0
16.04.2024;05:29;A151;1;1;7;0;0;0;0;1;1;1;22;0;0;0;0
16.04.2024;05:19;A151;1;1;10;2;19;0;0;0;0;0;0;0;0;0;0
16.04.2024;05:09;A151;1;0;0;2;19;0;0;0;0;1;8;0;0;0;0
16.04.2024;04:47;A151;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;04:42;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;04:16;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;04:07;A151;1;1;11;3;17;0;0;0;0;0;0;0;0;0;0
16.04.2024;04:00;A151;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;03:53;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;03:30;A151;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;03:21;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;03:01;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;02:24;A151;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0
16.04.2024;02:16;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;02:14;A151;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;02:07;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
