Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TF32aZ;TF32aB;TB32Z;TB32B;TB32aZ;TB32aB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
17.04.2024;01:32;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;01:31;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;01:30;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;01:29;A127;1;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;01:28;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;01:27;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;01:13;A127;1;1;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;01:12;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;01:11;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;01:10;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;00:21;A127;1;0;0;1;2;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;00:20;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;00:19;A127;1;2;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;00:18;A127;1;1;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
17.04.2024;00:06;A127;1;1;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
16.04.2024;19:15;A127;1;4;29;4;52;0;0;0;0;0;0;0;0;;;;;;;;;;;;
16.04.2024;19:14;A127;1;2;13;4;45;0;0;1;1;0;0;0;0;;;;;;;;;;;;
16.04.2024;19:13;A127;1;3;56;3;30;0;0;1;1;0;0;0;0;;;;;;;;;;;;
16.04.2024;19:12;A127;1;2;18;4;56;0;0;3;5;0;0;0;0;;;;;;;;;;;;
16.04.2024;19:11;A127;1;2;14;7;41;0;0;1;1;0;0;0;0;;;;;;;;;;;;
16.04.2024;19:10;A127;1;5;46;5;52;1;1;0;0;0;0;0;0;;;;;;;;;;;;
16.04.2024;19:08;A127;1;2;26;5;22;0;0;0;0;0;0;0;0;;;;;;;;;;;;
16.04.2024;18:14;A127;1;4;54;11;36;0;0;0;0;0;0;0;0;;;;;;;;;;;;
16.04.2024;18:13;A127;1;3;71;6;65;0;0;0;0;0;0;0;0;;;;;;;;;;;;
16.04.2024;18:12;A127;1;2;20;9;43;0;0;0;0;1;1;0;0;;;;;;;;;;;;
16.04.2024;18:11;A127;1;3;51;4;56;0;0;0;0;0;0;0;0;;;;;;;;;;;;
16.04.2024;17:56;A127;1;11;63;8;35;0;0;0;0;0;0;0;0;;;;;;;;;;;;
16.04.2024;16:02;A127;1;3;69;4;59;1;1;0;0;1;1;0;0;;;;;;;;;;;;
16.04.2024;15:47;A127;1;6;63;8;39;0;0;1;1;0;0;0;0;;;;;;;;;;;;
16.04.2024;15:43;A127;1;5;29;6;41;0;0;0;0;0;0;0;0;;;;;;;;;;;;
16.04.2024;15:25;A127;1;4;60;4;87;0;0;1;1;0;0;0;0;;;;;;;;;;;;
16.04.2024;15:24;A127;1;3;30;4;62;0;0;0;0;1;1;0;0;;;;;;;;;;;;
16.04.2024;15:23;A127;1;1;87;6;64;0;0;1;1;0;0;0;0;;;;;;;;;;;;
16.04.2024;15:22;A127;1;1;99;7;28;0;0;0;0;1;1;0;0;;;;;;;;;;;;
16.04.2024;15:21;A127;1;2;36;2;16;0;0;0;0;0;0;0;0;;;;;;;;;;;;
16.04.2024;15:20;A127;1;5;31;4;43;0;0;1;1;0;0;0;0;;;;;;;;;;;;
16.04.2024;09:54;A127;1;6;50;7;38;0;0;1;1;0;0;0;0;;;;;;;;;;;;
16.04.2024;07:14;A127;1;3;18;6;43;0;0;1;1;0;0;0;0;;;;;;;;;;;;
