Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;T1_2Z;T1_2B
17.04.2024;01:33;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:32;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:31;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:30;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:29;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:28;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:14;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:13;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:12;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;01:11;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:22;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:21;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:20;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:19;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
17.04.2024;00:07;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:16;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:15;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:14;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:13;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:12;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:11;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;19:09;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:15;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:14;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:13;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;18:12;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;17:57;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;16:03;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:48;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:26;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:25;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:24;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:23;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:22;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;15:21;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
16.04.2024;09:55;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
