Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V111Z;V111B;V351Z;V351B;TF35Z;TF35B;TF35aZ;TF35aB;TBS35Z;TBS35B;TBS35aZ;TBS35aB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;MP_A81_MP3Z;MP_A81_MP3B;MP_A77_MP1Z;MP_A77_MP1B;MP_A51_MP4Z;MP_A51_MP4B;MP_A77_MP2Z;MP_A77_MP2B
07.11.2024;10:23;A 77;1;1;4;1;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:22;A 77;1;0;1;4;24;1;10;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:21;A 77;1;1;8;4;19;2;21;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:20;A 77;1;0;0;2;35;1;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:19;A 77;1;3;14;0;5;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;10:18;A 77;1;4;27;1;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:17;A 77;1;0;0;5;29;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:16;A 77;1;1;8;2;19;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:15;A 77;1;2;8;0;17;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:14;A 77;1;2;8;4;27;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:13;A 77;1;1;17;4;68;2;22;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:12;A 77;1;2;8;4;29;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;10:11;A 77;1;2;8;2;11;1;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:10;A 77;1;1;8;2;11;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:09;A 77;1;1;4;1;13;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:08;A 77;1;3;12;4;24;1;13;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:07;A 77;1;1;11;1;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:06;A 77;1;3;28;1;9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:05;A 77;1;2;7;2;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:04;A 77;1;4;11;3;19;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:03;A 77;1;5;27;0;53;1;8;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:02;A 77;1;2;25;2;20;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:01;A 77;1;3;14;2;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;10:00;A 77;1;4;45;3;49;1;13;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:59;A 77;1;2;43;3;23;2;8;0;0;0;0;1;1;1;1;;;;;;;;;;;;;;
07.11.2024;09:58;A 77;1;0;100;1;72;1;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:57;A 77;1;0;100;1;59;2;21;0;0;1;1;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;09:56;A 77;1;4;22;3;26;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:55;A 77;1;4;22;0;0;1;5;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;09:54;A 77;1;4;12;2;54;1;10;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:53;A 77;1;0;0;3;61;1;8;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:52;A 77;1;3;12;2;42;1;12;1;1;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:51;A 77;1;2;25;3;17;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:50;A 77;1;6;25;0;16;1;4;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:49;A 77;1;1;1;3;47;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:48;A 77;1;4;49;1;59;1;10;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;09:47;A 77;1;5;37;2;57;1;16;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:46;A 77;1;4;31;3;23;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:45;A 77;1;3;12;2;20;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:44;A 77;1;0;0;1;16;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:43;A 77;1;2;41;1;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:42;A 77;1;2;22;6;31;1;10;0;0;0;0;3;5;0;0;;;;;;;;;;;;;;
07.11.2024;09:41;A 77;1;2;14;1;26;0;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:40;A 77;1;2;9;3;24;1;11;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;09:39;A 77;1;4;63;0;6;1;12;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:38;A 77;1;2;22;3;34;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;09:37;A 77;1;2;11;2;24;1;17;0;0;0;0;1;1;1;1;;;;;;;;;;;;;;
07.11.2024;09:36;A 77;1;2;20;1;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:35;A 77;1;2;35;1;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:34;A 77;1;1;5;4;36;1;14;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;09:33;A 77;1;1;4;2;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:32;A 77;1;2;21;2;13;1;10;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
07.11.2024;09:31;A 77;1;2;9;7;49;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;
07.11.2024;09:30;A 77;1;2;17;2;17;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:29;A 77;1;2;8;1;48;1;9;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:28;A 77;1;2;19;0;0;1;10;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:27;A 77;1;5;34;2;10;1;5;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:26;A 77;1;1;4;3;20;0;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:25;A 77;1;2;14;2;33;1;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:24;A 77;1;2;17;3;17;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:23;A 77;1;0;0;1;28;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:22;A 77;1;0;0;4;31;1;20;0;0;0;0;1;1;1;1;;;;;;;;;;;;;;
07.11.2024;09:21;A 77;1;3;21;1;16;1;12;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;09:20;A 77;1;1;11;3;28;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:19;A 77;1;4;15;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:18;A 77;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:17;A 77;1;1;4;4;27;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:16;A 77;1;5;30;3;36;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:15;A 77;1;2;9;0;0;1;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:14;A 77;1;2;12;1;11;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:13;A 77;1;3;25;1;7;1;10;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:12;A 77;1;0;0;5;12;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:11;A 77;1;3;10;1;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:10;A 77;1;3;13;3;14;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:09;A 77;1;2;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:08;A 77;1;1;6;3;30;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:07;A 77;1;0;0;2;12;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:06;A 77;1;2;7;3;16;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:05;A 77;1;3;19;5;42;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:04;A 77;1;4;22;3;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:03;A 77;1;2;18;2;12;1;26;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;09:02;A 77;1;1;21;1;34;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:01;A 77;1;1;5;0;9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;09:00;A 77;1;3;33;1;19;1;12;2;3;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:59;A 77;1;4;34;2;61;1;14;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;08:58;A 77;1;0;0;0;11;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:57;A 77;1;3;49;2;16;1;13;0;0;0;0;0;0;2;3;;;;;;;;;;;;;;
07.11.2024;08:56;A 77;1;2;16;2;19;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:55;A 77;1;1;9;1;64;1;10;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:54;A 77;1;4;21;5;21;1;9;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;08:53;A 77;1;4;23;3;16;1;12;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:52;A 77;1;4;27;2;25;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;08:51;A 77;1;4;10;3;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:50;A 77;1;4;17;1;12;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:49;A 77;1;3;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:48;A 77;1;4;31;3;20;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:47;A 77;1;3;14;3;21;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:46;A 77;1;2;18;1;66;1;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:45;A 77;1;2;11;2;10;1;2;0;0;0;0;1;1;1;1;;;;;;;;;;;;;;
07.11.2024;08:44;A 77;1;2;11;0;0;0;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:43;A 77;1;4;33;3;28;3;25;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:42;A 77;1;3;15;4;26;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:41;A 77;1;1;11;1;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:40;A 77;1;1;48;1;47;1;12;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:39;A 77;1;1;63;2;17;1;13;2;4;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:38;A 77;1;2;12;5;28;0;0;1;0;1;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:37;A 77;1;0;0;2;13;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:36;A 77;1;5;19;2;6;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:35;A 77;1;1;2;1;22;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:34;A 77;1;3;18;2;28;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:33;A 77;1;0;0;3;14;1;12;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:32;A 77;1;1;14;4;36;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:31;A 77;1;1;18;0;9;1;21;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;08:30;A 77;1;5;33;2;11;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:29;A 77;1;3;23;2;11;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:28;A 77;1;2;28;1;26;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:27;A 77;1;4;22;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:26;A 77;1;2;26;2;7;1;26;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;08:25;A 77;1;3;13;2;14;1;4;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:24;A 77;1;3;9;1;7;1;10;1;1;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:23;A 77;1;3;18;2;11;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:22;A 77;1;5;28;2;22;0;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:21;A 77;1;2;30;1;5;2;14;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:20;A 77;1;2;15;1;28;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:19;A 77;1;1;6;2;12;2;19;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:18;A 77;1;2;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:17;A 77;1;2;31;4;70;1;10;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:16;A 77;1;2;13;4;31;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:15;A 77;1;2;17;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:14;A 77;1;0;0;2;31;1;12;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:13;A 77;1;6;24;2;6;0;0;0;0;0;0;1;1;1;1;;;;;;;;;;;;;;
07.11.2024;08:12;A 77;1;4;57;2;15;0;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:11;A 77;1;3;28;2;19;1;4;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;08:10;A 77;1;3;49;2;24;1;14;0;0;0;0;1;1;1;1;;;;;;;;;;;;;;
07.11.2024;08:09;A 77;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:08;A 77;1;4;17;1;47;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:07;A 77;1;2;20;3;19;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:06;A 77;1;3;45;2;57;1;23;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:05;A 77;1;2;17;1;23;2;14;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;08:04;A 77;1;2;52;1;64;1;11;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;08:03;A 77;1;1;33;1;54;1;12;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;08:02;A 77;1;0;0;4;38;1;17;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;08:01;A 77;1;3;27;0;68;2;19;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;08:00;A 77;1;4;26;3;28;0;1;1;1;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:59;A 77;1;0;58;2;25;2;19;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:58;A 77;1;2;10;1;76;1;21;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;07:57;A 77;1;4;43;1;18;0;0;1;1;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:56;A 77;1;0;0;3;51;1;17;2;3;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:55;A 77;1;4;17;2;12;0;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:54;A 77;1;5;45;2;34;1;7;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:53;A 77;1;3;15;3;35;1;22;2;3;1;1;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:52;A 77;1;3;33;3;28;1;16;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:51;A 77;1;2;44;2;28;1;24;1;1;1;1;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;07:50;A 77;1;2;31;4;31;1;17;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;07:49;A 77;1;3;52;2;8;1;26;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:48;A 77;1;2;16;3;27;1;21;0;0;0;0;1;1;2;3;;;;;;;;;;;;;;
07.11.2024;07:47;A 77;1;3;59;3;38;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;07:46;A 77;1;2;29;1;92;2;20;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:45;A 77;1;4;55;1;46;1;5;1;1;0;0;0;0;12;20;;;;;;;;;;;;;;
07.11.2024;07:44;A 77;1;5;30;3;24;2;14;1;1;1;1;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;07:43;A 77;1;2;46;1;66;1;12;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;07:42;A 77;1;4;36;1;22;1;23;0;0;0;0;4;6;0;0;;;;;;;;;;;;;;
07.11.2024;07:41;A 77;1;3;52;4;73;1;23;0;0;0;0;0;0;6;10;;;;;;;;;;;;;;
07.11.2024;07:40;A 77;1;1;12;3;76;2;33;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:39;A 77;1;1;48;4;66;0;9;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;07:38;A 77;1;2;14;2;79;2;18;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
07.11.2024;07:37;A 77;1;1;12;1;52;0;12;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;07:36;A 77;1;5;64;0;13;2;24;1;1;1;1;0;0;4;6;;;;;;;;;;;;;;
07.11.2024;07:35;A 77;1;3;37;1;41;1;23;3;5;0;0;0;0;2;3;;;;;;;;;;;;;;
07.11.2024;07:34;A 77;1;3;23;1;48;1;11;0;0;0;0;1;1;1;1;;;;;;;;;;;;;;
07.11.2024;07:33;A 77;1;1;33;2;31;1;9;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;
07.11.2024;07:32;A 77;1;1;12;2;39;1;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:31;A 77;1;2;53;2;21;0;0;0;0;0;0;1;1;1;1;;;;;;;;;;;;;;
07.11.2024;07:30;A 77;1;1;29;3;36;1;18;3;5;0;0;0;0;0;0;;;;;;;;;;;;;;
07.11.2024;07:29;A 77;1;2;21;1;16;1;14;0;0;0;0;1;1;12;20;;;;;;;;;;;;;;
