Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
16.09.2024;22:59;A169;1;2;6;4;9;0;0;0;0;0;0;0;0
16.09.2024;22:58;A169;1;3;22;3;14;0;0;0;0;0;0;0;0
16.09.2024;22:57;A169;1;3;7;3;7;0;0;0;0;0;0;0;0
16.09.2024;22:56;A169;1;5;21;1;1;0;0;0;0;0;0;0;0
16.09.2024;22:55;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2024;22:54;A169;1;5;15;2;6;0;0;0;0;0;0;0;0
16.09.2024;22:53;A169;1;0;0;1;4;0;0;0;0;0;0;0;0
16.09.2024;22:52;A169;1;1;5;1;3;0;0;0;0;0;0;0;0
16.09.2024;22:51;A169;1;4;23;3;26;0;0;0;0;0;0;0;0
16.09.2024;16:46;A169;1;5;12;8;58;0;0;0;0;0;0;0;0
16.09.2024;16:45;A169;1;13;30;8;55;0;0;0;0;0;0;0;0
16.09.2024;16:44;A169;1;4;6;8;46;0;0;0;0;0;0;0;0
16.09.2024;16:43;A169;1;2;6;8;53;0;0;0;0;0;0;0;0
16.09.2024;16:42;A169;1;5;10;6;34;0;0;0;0;0;0;0;0
16.09.2024;16:41;A169;1;7;15;5;33;0;0;0;0;0;0;0;0
16.09.2024;16:40;A169;1;7;19;9;46;0;0;0;0;0;0;0;0
16.09.2024;16:39;A169;1;9;19;6;22;0;0;0;0;0;0;0;0
16.09.2024;16:38;A169;1;8;19;10;63;0;0;0;0;0;0;0;0
16.09.2024;16:37;A169;1;7;15;9;49;1;1;0;0;0;0;0;0
16.09.2024;16:36;A169;1;5;17;5;43;0;0;0;0;0;0;0;0
16.09.2024;16:35;A169;1;11;22;10;59;0;0;0;0;0;0;0;0
16.09.2024;16:34;A169;1;4;8;9;70;0;0;0;0;0;0;0;0
16.09.2024;16:33;A169;1;8;17;6;43;0;0;0;0;0;0;0;0
16.09.2024;16:32;A169;1;6;9;6;45;0;0;0;0;0;0;0;0
16.09.2024;16:31;A169;1;2;3;7;56;0;0;0;0;0;0;0;0
16.09.2024;16:30;A169;1;7;19;8;40;0;0;0;0;0;0;0;0
16.09.2024;16:29;A169;1;10;15;9;43;0;0;0;0;0;0;0;0
16.09.2024;16:28;A169;1;4;21;6;77;0;0;0;0;0;0;0;0
16.09.2024;16:27;A169;1;9;24;11;60;0;0;0;0;0;0;0;0
16.09.2024;16:26;A169;1;7;16;10;69;0;0;0;0;0;0;0;0
16.09.2024;16:25;A169;1;4;8;10;57;0;0;0;0;0;0;0;0
16.09.2024;16:24;A169;1;9;29;5;48;0;0;0;0;0;0;0;0
16.09.2024;16:23;A169;1;9;25;9;42;0;0;0;0;0;0;0;0
16.09.2024;16:22;A169;1;6;14;6;60;0;0;0;0;0;0;0;0
16.09.2024;16:21;A169;1;13;32;5;48;0;0;0;0;0;0;0;0
16.09.2024;16:20;A169;1;8;15;7;46;0;0;0;0;0;0;0;0
16.09.2024;16:19;A169;1;8;16;7;71;0;0;0;0;0;0;0;0
16.09.2024;16:18;A169;1;4;12;5;35;1;1;0;0;1;3;0;0
16.09.2024;16:17;A169;1;7;15;7;54;0;0;0;0;0;0;0;0
16.09.2024;16:16;A169;1;6;16;8;73;0;0;0;0;0;0;0;0
16.09.2024;16:15;A169;1;5;10;4;57;0;0;1;1;0;0;0;0
16.09.2024;16:14;A169;1;10;19;5;41;0;0;0;0;0;0;0;0
16.09.2024;16:13;A169;1;7;19;9;66;0;0;0;0;0;0;0;0
16.09.2024;16:12;A169;1;7;17;6;36;0;0;0;0;0;0;0;0
16.09.2024;16:10;A169;1;4;8;6;58;0;0;0;0;0;0;0;0
16.09.2024;16:09;A169;1;9;17;7;40;0;0;0;0;0;0;0;0
16.09.2024;16:08;A169;1;7;16;7;46;0;0;0;0;0;0;0;0
16.09.2024;16:07;A169;1;2;2;9;70;0;0;0;0;0;0;0;0
16.09.2024;16:06;A169;1;11;19;6;46;0;0;0;0;0;0;0;0
16.09.2024;16:05;A169;1;10;25;5;32;0;0;0;0;0;0;0;0
16.09.2024;16:04;A169;1;9;19;11;49;0;0;0;0;0;0;0;0
16.09.2024;16:03;A169;1;7;13;6;35;0;0;0;0;0;0;0;0
16.09.2024;16:02;A169;1;11;18;6;29;0;0;0;0;0;0;0;0
16.09.2024;16:01;A169;1;3;7;7;74;0;0;0;0;0;0;0;0
16.09.2024;16:00;A169;1;8;19;5;35;0;0;0;0;0;0;0;0
16.09.2024;15:59;A169;1;8;21;6;63;0;0;0;0;0;0;0;0
16.09.2024;15:58;A169;1;8;24;11;62;0;0;0;0;0;0;0;0
16.09.2024;15:57;A169;1;11;27;3;35;0;0;0;0;0;0;0;0
16.09.2024;15:56;A169;1;7;12;4;31;0;0;0;0;0;0;0;0
16.09.2024;15:55;A169;1;3;5;8;48;0;0;0;0;0;0;0;0
16.09.2024;15:54;A169;1;12;28;5;34;0;0;0;0;0;0;0;0
16.09.2024;15:53;A169;1;7;12;9;37;0;0;0;0;0;0;0;0
16.09.2024;15:52;A169;1;4;9;10;52;0;0;0;0;0;0;0;0
16.09.2024;15:51;A169;1;9;18;12;61;0;0;0;0;0;0;0;0
16.09.2024;15:50;A169;1;9;16;1;15;0;0;0;0;0;0;1;1
16.09.2024;15:49;A169;1;5;12;8;63;0;0;0;0;0;0;0;0
16.09.2024;15:48;A169;1;9;17;5;26;0;0;0;0;0;0;0;0
16.09.2024;15:47;A169;1;12;22;7;28;0;0;0;0;0;0;0;0
16.09.2024;15:46;A169;1;5;10;10;60;0;0;0;0;0;0;0;0
16.09.2024;15:45;A169;1;8;19;3;28;0;0;0;0;0;0;0;0
16.09.2024;15:44;A169;1;11;29;9;36;0;0;0;0;0;0;0;0
16.09.2024;15:43;A169;1;3;5;10;55;0;0;0;0;0;0;0;0
16.09.2024;15:42;A169;1;9;16;9;35;0;0;0;0;0;0;0;0
16.09.2024;15:41;A169;1;5;9;10;52;0;0;0;0;0;0;0;0
16.09.2024;15:40;A169;1;1;6;11;56;0;0;0;0;0;0;0;0
16.09.2024;15:39;A169;1;5;7;7;40;0;0;0;0;0;0;0;0
16.09.2024;15:38;A169;1;10;16;7;44;0;0;0;0;0;0;0;0
16.09.2024;15:37;A169;1;5;9;7;51;0;0;0;0;0;0;0;0
16.09.2024;15:36;A169;1;11;22;9;46;0;0;0;0;0;0;0;0
16.09.2024;15:35;A169;1;11;26;7;57;0;0;0;0;0;0;0;0
16.09.2024;15:34;A169;1;1;4;10;55;0;0;0;0;0;0;0;0
16.09.2024;15:33;A169;1;9;17;9;48;0;0;0;0;0;0;0;0
16.09.2024;15:32;A169;1;9;24;6;35;0;0;0;0;0;0;0;0
16.09.2024;15:31;A169;1;5;10;9;57;0;0;0;0;0;0;0;0
16.09.2024;15:30;A169;1;13;30;6;26;0;0;0;0;0;0;0;0
16.09.2024;15:29;A169;1;13;21;5;38;0;0;0;0;0;0;0;0
16.09.2024;15:28;A169;1;4;20;9;56;0;0;0;0;0;0;0;0
16.09.2024;15:27;A169;1;11;23;5;34;0;0;0;0;0;0;0;0
16.09.2024;15:26;A169;1;11;20;6;32;0;0;0;0;0;0;0;0
16.09.2024;15:25;A169;1;7;15;9;58;0;0;0;0;0;0;0;0
16.09.2024;15:24;A169;1;6;15;4;39;0;0;0;0;0;0;0;0
16.09.2024;15:23;A169;1;12;32;9;38;1;1;0;0;0;0;0;0
16.09.2024;15:22;A169;1;5;9;6;56;0;0;0;0;0;0;0;0
16.09.2024;15:21;A169;1;8;31;5;42;0;0;0;0;0;0;0;0
16.09.2024;15:20;A169;1;6;8;7;40;0;0;0;0;0;0;0;0
16.09.2024;15:19;A169;1;5;11;9;63;1;1;0;0;1;2;0;0
16.09.2024;15:18;A169;1;10;22;6;35;0;0;0;0;0;0;0;0
16.09.2024;15:17;A169;1;12;23;8;40;0;0;0;0;0;0;0;0
16.09.2024;15:16;A169;1;2;5;9;60;0;0;0;0;0;0;0;0
16.09.2024;15:15;A169;1;16;36;5;36;1;1;0;0;1;1;0;0
16.09.2024;15:14;A169;1;11;24;6;44;0;0;0;0;0;0;0;0
16.09.2024;15:13;A169;1;6;16;7;49;0;0;0;0;0;0;0;0
16.09.2024;15:12;A169;1;12;23;7;41;0;0;1;1;0;0;0;0
16.09.2024;15:11;A169;1;15;31;7;39;0;0;0;0;0;0;0;0
16.09.2024;15:10;A169;1;5;18;8;73;0;0;0;0;0;0;0;0
16.09.2024;15:09;A169;1;12;30;4;11;0;0;0;0;0;0;0;0
16.09.2024;15:08;A169;1;8;18;8;41;0;0;0;0;0;0;0;0
16.09.2024;15:07;A169;1;3;7;4;41;1;1;0;0;0;0;0;0
16.09.2024;15:06;A169;1;7;15;4;22;0;0;0;0;0;0;0;0
16.09.2024;15:05;A169;1;11;22;9;51;0;0;2;3;0;0;1;3
16.09.2024;15:04;A169;1;1;1;7;23;0;0;0;0;0;0;0;0
16.09.2024;15:03;A169;1;12;31;9;47;0;0;0;0;0;0;0;0
16.09.2024;15:02;A169;1;6;18;3;17;0;0;0;0;0;0;0;0
16.09.2024;15:01;A169;1;7;18;6;44;0;0;0;0;0;0;0;0
16.09.2024;15:00;A169;1;7;12;11;47;0;0;0;0;0;0;0;0
16.09.2024;14:59;A169;1;9;33;6;60;0;0;0;0;0;0;0;0
16.09.2024;14:58;A169;1;9;28;8;59;0;0;0;0;0;0;0;0
16.09.2024;14:57;A169;1;15;34;7;42;0;0;0;0;0;0;0;0
16.09.2024;14:56;A169;1;7;13;7;33;0;0;0;0;0;0;0;0
16.09.2024;14:55;A169;1;5;9;5;21;0;0;1;1;0;0;1;1
16.09.2024;14:54;A169;1;2;4;6;31;0;0;0;0;0;0;0;0
16.09.2024;14:53;A169;1;8;17;7;47;0;0;0;0;0;0;0;0
16.09.2024;14:52;A169;1;4;16;7;34;0;0;0;0;0;0;0;0
16.09.2024;14:51;A169;1;2;5;8;41;0;0;0;0;0;0;0;0
16.09.2024;14:50;A169;1;5;11;8;39;0;0;0;0;0;0;0;0
16.09.2024;14:49;A169;1;7;22;6;25;0;0;0;0;0;0;0;0
16.09.2024;14:48;A169;1;2;10;7;41;0;0;0;0;0;0;0;0
16.09.2024;14:47;A169;1;11;17;6;40;0;0;0;0;0;0;0;0
16.09.2024;14:46;A169;1;6;12;14;63;0;0;0;0;0;0;0;0
16.09.2024;14:45;A169;1;18;35;6;55;0;0;0;0;0;0;0;0
16.09.2024;14:44;A169;1;8;14;9;42;0;0;0;0;0;0;0;0
16.09.2024;14:43;A169;1;5;8;2;5;0;0;0;0;0;0;0;0
16.09.2024;14:42;A169;1;9;20;9;36;0;0;0;0;0;0;0;0
16.09.2024;14:41;A169;1;3;5;8;31;1;1;0;0;0;0;0;0
16.09.2024;14:40;A169;1;3;5;9;26;0;0;0;0;0;0;0;0
16.09.2024;14:39;A169;1;6;17;3;15;0;0;0;0;0;0;0;0
16.09.2024;14:38;A169;1;4;5;6;15;0;0;0;0;0;0;0;0
16.09.2024;14:37;A169;1;5;11;9;50;0;0;0;0;0;0;0;0
16.09.2024;14:36;A169;1;8;20;8;57;0;0;0;0;0;0;0;0
16.09.2024;14:35;A169;1;9;21;4;31;0;0;0;0;0;0;0;0
16.09.2024;14:34;A169;1;8;12;7;33;0;0;0;0;0;0;0;0
16.09.2024;14:33;A169;1;4;17;8;26;0;0;0;0;0;0;0;0
16.09.2024;14:32;A169;1;1;1;12;40;0;0;0;0;0;0;0;0
16.09.2024;14:31;A169;1;8;14;9;37;0;0;0;0;0;0;0;0
16.09.2024;14:30;A169;1;7;12;11;56;0;0;0;0;0;0;0;0
16.09.2024;14:29;A169;1;7;12;10;46;0;0;0;0;0;0;0;0
16.09.2024;14:28;A169;1;11;21;8;57;0;0;0;0;0;0;0;0
16.09.2024;14:27;A169;1;3;4;7;36;0;0;0;0;0;0;0;0
16.09.2024;14:26;A169;1;10;22;8;35;0;0;0;0;0;0;0;0
16.09.2024;14:25;A169;1;4;9;8;38;0;0;0;0;0;0;0;0
16.09.2024;14:24;A169;1;4;8;6;50;0;0;0;0;0;0;0;0
16.09.2024;14:23;A169;1;4;14;9;47;0;0;0;0;0;0;0;0
16.09.2024;14:22;A169;1;5;14;7;41;0;0;1;1;0;0;0;0
16.09.2024;14:21;A169;1;4;11;7;46;1;1;0;0;0;0;0;0
16.09.2024;14:20;A169;1;6;16;8;43;0;0;0;0;0;0;0;0
16.09.2024;14:19;A169;1;4;9;5;28;0;0;0;0;0;0;0;0
16.09.2024;14:18;A169;1;3;9;6;61;0;0;0;0;0;0;0;0
16.09.2024;14:17;A169;1;5;15;7;60;0;0;0;0;0;0;1;1
16.09.2024;14:16;A169;1;6;14;6;72;0;0;0;0;0;0;0;0
16.09.2024;14:15;A169;1;7;16;5;45;0;0;0;0;0;0;0;0
16.09.2024;14:14;A169;1;7;14;9;58;0;0;0;0;0;0;0;0
16.09.2024;14:13;A169;1;11;23;9;53;0;0;1;1;0;0;0;0
16.09.2024;14:12;A169;1;12;26;2;19;1;1;0;0;0;0;0;0
16.09.2024;14:11;A169;1;3;10;6;34;0;0;0;0;0;0;0;0
16.09.2024;14:10;A169;1;8;19;10;49;0;0;0;0;0;0;0;0
16.09.2024;14:09;A169;1;14;31;5;28;0;0;0;0;0;0;0;0
16.09.2024;14:08;A169;1;7;14;9;48;0;0;0;0;0;0;0;0
16.09.2024;14:07;A169;1;7;22;10;49;0;0;0;0;0;0;0;0
16.09.2024;14:06;A169;1;7;16;6;60;0;0;0;0;0;0;0;0
16.09.2024;14:05;A169;1;4;11;5;34;0;0;0;0;0;0;0;0
16.09.2024;14:04;A169;1;9;19;7;42;0;0;0;0;0;0;0;0
16.09.2024;14:03;A169;1;10;23;3;42;0;0;0;0;0;0;0;0
16.09.2024;14:02;A169;1;10;20;6;36;0;0;0;0;0;0;0;0
16.09.2024;14:01;A169;1;5;8;4;25;1;1;0;0;0;0;0;0
16.09.2024;14:00;A169;1;9;15;5;36;0;0;0;0;0;0;0;0
16.09.2024;13:59;A169;1;5;11;6;33;0;0;1;1;0;0;0;0
16.09.2024;13:58;A169;1;3;5;5;30;0;0;0;0;0;0;0;0
16.09.2024;13:57;A169;1;4;14;7;61;0;0;0;0;0;0;0;0
16.09.2024;13:56;A169;1;2;3;6;48;0;0;1;1;0;0;0;0
16.09.2024;13:55;A169;1;9;18;9;61;0;0;0;0;0;0;0;0
16.09.2024;13:54;A169;1;5;11;9;55;0;0;0;0;0;0;0;0
16.09.2024;13:53;A169;1;8;21;9;58;0;0;0;0;0;0;0;0
16.09.2024;13:52;A169;1;5;9;8;37;0;0;0;0;0;0;0;0
16.09.2024;13:51;A169;1;1;1;6;35;0;0;0;0;0;0;0;0
16.09.2024;13:50;A169;1;6;12;9;56;0;0;0;0;0;0;0;0
16.09.2024;13:49;A169;1;10;23;11;44;0;0;0;0;0;0;0;0
16.09.2024;13:48;A169;1;4;8;7;46;0;0;0;0;0;0;0;0
16.09.2024;13:47;A169;1;7;16;9;52;0;0;0;0;0;0;0;0
16.09.2024;13:46;A169;1;10;19;6;59;0;0;0;0;0;0;0;0
16.09.2024;13:45;A169;1;2;4;9;44;0;0;0;0;0;0;0;0
16.09.2024;13:44;A169;1;7;14;9;56;0;0;0;0;0;0;0;0
16.09.2024;13:43;A169;1;4;10;9;45;0;0;0;0;0;0;0;0
16.09.2024;13:42;A169;1;7;19;10;67;0;0;0;0;0;0;0;0
16.09.2024;13:41;A169;1;5;10;6;49;0;0;0;0;0;0;0;0
16.09.2024;13:40;A169;1;9;19;8;56;0;0;0;0;0;0;0;0
16.09.2024;13:39;A169;1;9;18;6;40;0;0;0;0;0;0;0;0
16.09.2024;13:38;A169;1;8;27;8;49;0;0;0;0;0;0;0;0
16.09.2024;13:37;A169;1;7;20;4;38;0;0;0;0;0;0;0;0
16.09.2024;13:36;A169;1;4;6;10;64;0;0;0;0;0;0;0;0
16.09.2024;13:35;A169;1;5;12;9;50;0;0;0;0;0;0;0;0
16.09.2024;13:34;A169;1;6;16;9;53;0;0;0;0;0;0;0;0
16.09.2024;13:33;A169;1;11;27;6;43;0;0;0;0;0;0;0;0
16.09.2024;13:32;A169;1;4;10;3;13;0;0;0;0;0;0;0;0
16.09.2024;13:31;A169;1;7;14;3;13;0;0;0;0;0;0;0;0
16.09.2024;13:30;A169;1;4;8;5;31;0;0;0;0;0;0;0;0
16.09.2024;13:29;A169;1;6;14;8;30;1;1;0;0;0;0;0;0
16.09.2024;13:28;A169;1;7;21;10;37;0;0;0;0;0;0;0;0
16.09.2024;13:27;A169;1;7;19;8;46;0;0;0;0;0;0;0;0
16.09.2024;13:26;A169;1;5;15;6;63;0;0;0;0;0;0;0;0
16.09.2024;13:25;A169;1;8;25;9;27;1;1;0;0;0;0;0;0
16.09.2024;13:24;A169;1;5;10;5;20;0;0;0;0;0;0;0;0
16.09.2024;13:22;A169;1;2;5;8;45;0;0;0;0;0;0;0;0
16.09.2024;13:18;A169;1;4;7;7;34;0;0;0;0;0;0;1;1
16.09.2024;13:10;A169;1;4;7;8;46;0;0;0;0;0;0;0;0
16.09.2024;13:07;A169;1;6;11;7;39;0;0;0;0;0;0;0;0
16.09.2024;13:05;A169;1;8;20;7;35;0;0;0;0;0;0;0;0
16.09.2024;13:04;A169;1;8;22;7;45;0;0;0;0;0;0;0;0
16.09.2024;13:02;A169;1;5;11;6;25;0;0;0;0;0;0;0;0
16.09.2024;12:58;A169;1;6;12;6;32;0;0;0;0;0;0;0;0
16.09.2024;12:54;A169;1;2;6;10;57;0;0;0;0;0;0;0;0
16.09.2024;12:52;A169;1;4;10;5;54;0;0;0;0;0;0;0;0
16.09.2024;12:49;A169;1;4;10;7;69;0;0;0;0;0;0;0;0
16.09.2024;12:46;A169;1;4;7;4;57;0;0;0;0;0;0;0;0
16.09.2024;12:44;A169;1;4;9;7;55;0;0;0;0;0;0;0;0
16.09.2024;12:42;A169;1;5;9;8;39;0;0;0;0;0;0;0;0
16.09.2024;12:40;A169;1;5;8;8;39;0;0;0;0;0;0;0;0
16.09.2024;12:38;A169;1;5;9;12;53;0;0;0;0;0;0;0;0
16.09.2024;12:37;A169;1;5;9;7;30;0;0;0;0;0;0;0;0
16.09.2024;12:35;A169;1;11;20;6;31;0;0;0;0;0;0;0;0
16.09.2024;12:31;A169;1;7;11;9;57;0;0;0;0;1;1;0;0
16.09.2024;12:29;A169;1;7;11;4;19;0;0;0;0;0;0;0;0
16.09.2024;12:27;A169;1;6;13;5;33;0;0;0;0;0;0;0;0
16.09.2024;12:25;A169;1;8;16;8;37;0;0;0;0;0;0;0;0
16.09.2024;12:22;A169;1;6;16;6;42;0;0;0;0;0;0;0;0
16.09.2024;12:20;A169;1;6;12;7;42;0;0;0;0;0;0;0;0
16.09.2024;12:17;A169;1;7;19;8;53;1;1;0;0;0;0;0;0
16.09.2024;12:12;A169;1;0;0;7;35;0;0;0;0;0;0;0;0
16.09.2024;12:08;A169;1;4;11;6;37;0;0;0;0;0;0;0;0
16.09.2024;12:06;A169;1;5;19;6;25;0;0;0;0;0;0;0;0
16.09.2024;12:00;A169;1;6;14;6;22;0;0;0;0;0;0;0;0
16.09.2024;11:58;A169;1;2;6;8;28;0;0;0;0;0;0;0;0
16.09.2024;11:56;A169;1;6;17;4;15;0;0;0;0;0;0;0;0
16.09.2024;11:50;A169;1;3;4;5;57;0;0;0;0;0;0;0;0
16.09.2024;11:48;A169;1;11;28;7;57;0;0;0;0;0;0;0;0
16.09.2024;11:46;A169;1;8;19;4;21;0;0;0;0;0;0;0;0
16.09.2024;11:40;A169;1;9;17;6;67;0;0;0;0;0;0;0;0
16.09.2024;11:38;A169;1;6;14;8;62;0;0;0;0;0;0;0;0
16.09.2024;11:34;A169;1;8;22;6;62;0;0;0;0;0;0;0;0
