Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
01.05.2024;02:00;A182;1;0;0;1;4;1;6;1;2;0;0;0;0;1;1;0;0
01.05.2024;01:59;A182;1;0;0;0;0;0;0;0;0;0;0;1;1;3;2;1;1
01.05.2024;01:58;A182;1;1;3;1;2;1;2;0;0;0;0;2;1;0;0;0;0
01.05.2024;01:57;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
01.05.2024;01:56;A182;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:55;A182;1;0;0;0;0;0;34;0;35;0;0;1;1;1;1;0;0
01.05.2024;01:54;A182;1;0;0;0;0;1;41;1;77;0;0;1;1;1;1;0;0
01.05.2024;01:53;A182;1;0;0;0;0;1;2;0;0;0;0;2;3;0;0;0;0
01.05.2024;01:52;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;2;2;0;0
01.05.2024;01:51;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:50;A182;1;1;6;0;0;1;24;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:49;A182;1;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:48;A182;1;1;3;1;4;0;0;1;72;0;0;0;0;7;4;0;0
01.05.2024;01:47;A182;1;1;5;2;5;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:46;A182;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:45;A182;1;1;8;0;0;0;0;1;2;0;0;0;0;2;1;0;0
01.05.2024;01:44;A182;1;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:41;A182;1;0;0;0;1;1;6;1;2;0;0;1;1;0;0;0;0
01.05.2024;01:40;A182;1;1;5;1;5;0;0;1;30;0;0;0;0;0;0;0;0
01.05.2024;01:39;A182;1;2;13;1;3;0;0;0;0;0;0;0;0;1;1;0;0
01.05.2024;01:38;A182;1;0;0;0;0;2;3;0;56;0;0;0;0;1;1;0;0
01.05.2024;01:37;A182;1;1;4;2;5;0;0;1;35;0;0;0;0;0;0;0;0
01.05.2024;01:35;A182;1;1;4;0;0;1;34;1;70;0;0;3;2;3;2;0;0
01.05.2024;01:34;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:33;A182;1;1;4;3;8;0;0;0;0;0;0;2;1;1;1;0;0
01.05.2024;01:32;A182;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:31;A182;1;0;0;1;4;0;0;0;0;0;0;4;2;1;3;0;0
01.05.2024;01:30;A182;1;0;0;2;12;2;6;0;0;0;0;0;0;4;4;0;0
01.05.2024;01:29;A182;1;0;0;0;0;1;3;0;0;0;0;0;0;2;1;0;0
01.05.2024;01:28;A182;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:27;A182;1;2;12;2;5;1;56;0;0;0;0;0;0;2;1;0;0
01.05.2024;01:26;A182;1;0;0;2;8;0;0;1;29;0;0;0;0;2;3;0;0
01.05.2024;01:25;A182;1;1;3;0;0;0;0;0;51;0;0;0;0;2;3;0;0
01.05.2024;01:24;A182;1;3;9;2;4;0;0;1;14;0;0;0;0;0;0;1;1
01.05.2024;01:21;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;1;2;0;0
01.05.2024;01:20;A182;1;1;13;0;0;2;65;0;0;0;0;0;0;1;1;0;0
01.05.2024;01:18;A182;1;1;5;0;0;0;0;0;98;0;0;0;0;1;1;0;0
01.05.2024;01:16;A182;1;0;0;3;14;1;27;0;0;0;0;4;2;0;0;0;0
01.05.2024;01:15;A182;1;0;0;0;0;1;25;1;1;0;0;2;1;0;0;0;0
01.05.2024;01:13;A182;1;0;0;1;3;0;0;1;72;0;0;0;0;3;2;0;0
01.05.2024;01:10;A182;1;1;8;3;40;0;53;0;55;0;0;0;0;0;0;0;0
01.05.2024;01:08;A182;1;0;0;0;0;2;24;1;1;0;0;0;0;2;1;0;0
01.05.2024;01:05;A182;1;0;0;4;9;0;0;0;0;0;0;0;0;2;2;0;0
01.05.2024;01:04;A182;1;0;0;1;6;0;95;1;93;0;0;0;0;0;0;0;0
01.05.2024;01:03;A182;1;0;0;1;4;3;18;0;0;0;0;0;0;3;4;0;0
01.05.2024;01:02;A182;1;0;0;0;0;1;65;0;0;0;0;0;0;5;3;0;0
01.05.2024;01:00;A182;1;0;0;2;4;1;5;0;0;0;0;0;0;1;1;0;0
01.05.2024;00:59;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;00:56;A182;1;1;9;2;6;0;0;0;0;0;0;4;2;1;1;0;0
01.05.2024;00:55;A182;1;2;19;2;5;3;14;0;0;0;0;0;0;0;0;0;0
01.05.2024;00:54;A182;1;3;15;0;0;1;47;0;0;0;0;0;0;1;1;0;0
01.05.2024;00:52;A182;1;1;5;0;0;1;1;0;0;0;0;0;0;2;14;0;0
01.05.2024;00:51;A182;1;1;9;2;6;0;0;1;6;0;0;0;0;4;2;0;0
01.05.2024;00:48;A182;1;0;0;3;11;1;24;0;0;0;0;0;0;2;1;0;0
01.05.2024;00:44;A182;1;0;0;1;2;0;0;0;0;0;0;0;0;4;2;2;2
01.05.2024;00:43;A182;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;00:42;A182;1;0;0;1;4;0;0;3;60;0;0;2;1;0;0;0;0
01.05.2024;00:41;A182;1;0;0;1;3;0;0;1;31;0;0;2;1;1;1;0;0
01.05.2024;00:38;A182;1;1;4;1;5;1;3;0;0;0;0;0;0;0;0;0;0
01.05.2024;00:30;A182;1;0;0;1;3;1;7;0;0;0;0;0;0;0;0;0;0
01.05.2024;00:24;A182;1;1;5;4;17;1;75;1;73;0;0;0;0;0;0;0;0
30.04.2024;19:59;A182;1;1;6;3;46;2;3;0;0;0;0;0;0;2;41;0;0
30.04.2024;19:58;A182;1;2;42;0;64;1;1;0;0;0;0;1;42;6;62;0;0
30.04.2024;19:57;A182;1;3;10;4;57;6;10;2;3;0;0;3;15;6;17;0;0
30.04.2024;19:56;A182;1;0;0;1;12;3;14;3;10;0;0;2;5;1;70;0;0
30.04.2024;19:55;A182;1;1;4;6;37;1;21;1;15;0;0;2;31;2;51;1;2
30.04.2024;19:54;A182;1;3;13;4;27;5;11;3;62;0;0;1;2;5;59;2;10
30.04.2024;19:53;A182;1;3;56;3;74;1;20;3;3;0;0;2;32;1;90;0;0
30.04.2024;19:52;A182;1;2;8;2;64;3;15;0;0;0;0;3;29;12;53;1;2
30.04.2024;19:51;A182;1;3;24;6;70;2;42;2;6;0;0;3;5;5;7;0;0
30.04.2024;19:50;A182;1;2;80;1;94;5;6;1;1;0;0;1;7;1;67;0;0
30.04.2024;19:49;A182;1;1;37;2;65;1;1;0;0;0;0;0;0;9;15;2;5
30.04.2024;19:48;A182;1;6;22;3;39;4;28;2;59;0;0;0;0;6;10;0;0
30.04.2024;19:47;A182;1;3;11;3;14;2;24;6;45;0;0;2;55;0;0;0;0
30.04.2024;19:46;A182;1;2;31;3;75;1;4;2;7;0;0;2;49;7;54;1;20
30.04.2024;19:45;A182;1;4;19;4;18;4;29;5;7;0;0;1;9;1;7;0;0
30.04.2024;19:44;A182;1;1;91;2;18;3;8;1;6;0;0;1;66;2;68;0;0
30.04.2024;19:43;A182;1;5;39;6;21;1;27;1;11;0;0;0;0;6;49;1;1
30.04.2024;19:42;A182;1;1;5;0;14;4;3;1;1;0;0;2;4;9;19;1;1
30.04.2024;19:41;A182;1;1;87;3;80;1;1;3;11;0;0;0;0;1;46;0;0
30.04.2024;19:40;A182;1;3;9;4;30;1;2;1;54;0;0;2;1;7;38;0;0
30.04.2024;19:39;A182;1;2;6;1;11;4;33;3;4;0;0;3;5;6;20;0;0
30.04.2024;19:38;A182;1;3;16;4;20;6;23;3;14;0;0;0;0;0;0;1;1
30.04.2024;19:37;A182;1;1;65;2;69;1;18;1;5;0;0;3;41;3;53;2;2
