Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
01.05.2024;02:00;A169;1;1;3;1;4;0;0;0;0;0;0;0;0
01.05.2024;01:59;A169;1;1;1;2;9;0;0;0;0;0;0;0;0
01.05.2024;01:58;A169;1;2;5;1;6;0;0;0;0;0;0;0;0
01.05.2024;01:57;A169;1;2;3;2;7;0;0;0;0;0;0;0;0
01.05.2024;01:56;A169;1;1;2;1;4;0;0;0;0;0;0;0;0
01.05.2024;01:55;A169;1;1;1;2;11;0;0;0;0;0;0;0;0
01.05.2024;01:54;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:53;A169;1;1;2;1;6;0;0;0;0;0;0;0;0
01.05.2024;01:52;A169;1;4;10;2;9;0;0;0;0;0;0;0;0
01.05.2024;01:51;A169;1;2;5;2;13;0;0;0;0;0;0;0;0
01.05.2024;01:50;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:49;A169;1;2;6;1;6;0;0;0;0;0;0;0;0
01.05.2024;01:48;A169;1;1;4;1;3;0;0;0;0;0;0;0;0
01.05.2024;01:47;A169;1;0;0;1;6;0;0;0;0;0;0;0;0
01.05.2024;01:46;A169;1;2;8;2;11;0;0;0;0;0;0;0;0
01.05.2024;01:45;A169;1;1;3;1;3;0;0;0;0;0;0;0;0
01.05.2024;01:44;A169;1;4;15;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:43;A169;1;1;1;1;5;0;0;0;0;0;0;0;0
01.05.2024;01:40;A169;1;1;5;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:39;A169;1;1;1;1;4;0;0;0;0;0;0;0;0
01.05.2024;01:38;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:37;A169;1;1;3;1;2;0;0;0;0;0;0;0;0
01.05.2024;01:36;A169;1;3;10;1;15;0;0;0;0;0;0;0;0
01.05.2024;01:34;A169;1;2;4;2;6;0;0;0;0;0;0;0;0
01.05.2024;01:33;A169;1;3;9;3;20;0;0;0;0;0;0;0;0
01.05.2024;01:32;A169;1;1;1;2;12;0;0;0;0;0;0;0;0
01.05.2024;01:31;A169;1;3;13;1;4;0;0;0;0;0;0;0;0
01.05.2024;01:30;A169;1;2;9;1;7;0;0;0;0;0;0;0;0
01.05.2024;01:29;A169;1;0;0;1;3;0;0;0;0;0;0;0;0
01.05.2024;01:28;A169;1;1;6;2;11;0;0;0;0;0;0;0;0
01.05.2024;01:27;A169;1;3;5;1;4;0;0;0;0;0;0;0;0
01.05.2024;01:26;A169;1;0;0;1;3;0;0;0;0;0;0;0;0
01.05.2024;01:25;A169;1;1;4;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:24;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:23;A169;1;2;5;2;5;0;0;0;0;0;0;0;0
01.05.2024;01:20;A169;1;2;5;4;16;0;0;0;0;0;0;0;0
01.05.2024;01:19;A169;1;4;15;1;5;0;0;0;0;0;0;0;0
01.05.2024;01:17;A169;1;2;8;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:15;A169;1;1;4;1;8;0;0;0;0;0;0;0;0
01.05.2024;01:14;A169;1;2;5;3;15;0;0;0;0;0;0;0;0
01.05.2024;01:12;A169;1;3;11;1;3;0;0;0;0;0;0;0;0
01.05.2024;01:09;A169;1;2;14;1;4;0;0;0;0;0;0;0;0
01.05.2024;01:07;A169;1;3;10;6;40;0;0;0;0;0;0;0;0
01.05.2024;01:04;A169;1;1;9;0;0;0;0;0;0;0;0;0;0
01.05.2024;01:03;A169;1;2;8;1;2;0;0;0;0;0;0;0;0
01.05.2024;01:02;A169;1;3;7;3;16;0;0;0;0;0;0;0;0
01.05.2024;01:01;A169;1;3;12;3;13;0;0;0;0;0;0;0;0
01.05.2024;00:59;A169;1;3;10;1;12;0;0;0;0;0;0;0;0
01.05.2024;00:58;A169;1;5;18;2;10;0;0;0;0;0;0;0;0
01.05.2024;00:55;A169;1;2;7;1;3;0;0;0;0;0;0;0;0
01.05.2024;00:54;A169;1;1;3;1;4;0;0;0;0;0;0;0;0
01.05.2024;00:53;A169;1;1;5;0;0;0;0;0;0;0;0;0;0
01.05.2024;00:51;A169;1;2;8;3;13;0;0;0;0;0;0;0;0
01.05.2024;00:50;A169;1;3;13;0;0;0;0;0;0;0;0;0;0
01.05.2024;00:47;A169;1;2;5;2;5;0;0;0;0;0;0;0;0
01.05.2024;00:43;A169;1;2;5;4;16;0;0;0;0;0;0;0;0
01.05.2024;00:42;A169;1;2;5;2;12;0;0;0;0;0;0;0;0
01.05.2024;00:41;A169;1;0;0;2;7;0;0;0;0;0;0;0;0
01.05.2024;00:40;A169;1;2;5;0;0;0;0;0;0;0;0;0;0
01.05.2024;00:37;A169;1;1;4;4;16;0;0;0;0;0;0;0;0
01.05.2024;00:29;A169;1;4;20;2;9;0;0;0;0;0;0;0;0
01.05.2024;00:23;A169;1;0;0;2;11;0;0;0;0;0;0;0;0
30.04.2024;19:58;A169;1;9;33;5;67;0;0;0;0;0;0;0;0
30.04.2024;19:57;A169;1;4;32;5;24;0;0;0;0;0;0;0;0
30.04.2024;19:56;A169;1;7;35;4;38;0;0;0;0;0;0;0;0
30.04.2024;19:55;A169;1;10;24;5;66;0;0;0;0;0;0;0;0
30.04.2024;19:54;A169;1;6;52;2;27;0;0;0;0;0;0;0;0
30.04.2024;19:53;A169;1;7;34;5;59;0;0;0;0;0;0;0;0
30.04.2024;19:52;A169;1;9;40;2;32;0;0;0;0;0;0;0;0
30.04.2024;19:51;A169;1;6;31;2;34;0;0;0;0;0;0;0;0
30.04.2024;19:50;A169;1;5;21;4;57;1;1;0;0;0;0;0;0
30.04.2024;19:49;A169;1;11;35;4;75;0;0;0;0;0;0;0;0
30.04.2024;19:48;A169;1;9;33;5;43;0;0;0;0;0;0;0;0
30.04.2024;19:47;A169;1;7;51;5;67;0;0;1;1;0;0;0;0
30.04.2024;19:46;A169;1;7;32;6;53;0;0;0;0;0;0;0;0
30.04.2024;19:45;A169;1;7;46;4;33;0;0;0;0;0;0;0;0
30.04.2024;19:44;A169;1;13;55;5;61;0;0;0;0;0;0;0;0
30.04.2024;19:43;A169;1;11;30;3;73;0;0;0;0;0;0;0;0
30.04.2024;19:42;A169;1;6;48;3;39;0;0;0;0;0;0;0;0
30.04.2024;19:41;A169;1;7;38;5;75;0;0;0;0;0;0;0;0
30.04.2024;19:40;A169;1;9;23;9;75;0;0;0;0;0;0;0;0
30.04.2024;19:39;A169;1;6;48;4;25;0;0;0;0;0;0;0;0
30.04.2024;19:38;A169;1;10;56;6;74;0;0;0;0;0;0;0;0
30.04.2024;19:37;A169;1;11;26;4;64;0;0;0;0;0;0;0;0
30.04.2024;19:36;A169;1;7;48;2;28;0;0;0;0;0;0;0;0
30.04.2024;19:35;A169;1;9;43;6;62;0;0;0;0;0;0;0;0
30.04.2024;19:34;A169;1;6;17;4;49;0;0;0;0;0;0;0;0
30.04.2024;19:33;A169;1;4;23;5;26;0;0;0;0;0;0;0;0
30.04.2024;19:32;A169;1;9;41;3;71;1;1;0;0;0;0;0;0
30.04.2024;19:31;A169;1;7;26;6;54;0;0;0;0;0;0;0;0
30.04.2024;19:30;A169;1;10;56;3;38;1;1;0;0;0;0;0;0
30.04.2024;19:29;A169;1;6;33;5;51;0;0;0;0;0;0;0;0
30.04.2024;19:28;A169;1;6;15;6;65;0;0;0;0;0;0;0;0
30.04.2024;19:27;A169;1;7;42;5;40;0;0;0;0;0;0;0;0
30.04.2024;19:26;A169;1;10;50;2;51;0;0;0;0;0;0;0;0
30.04.2024;19:25;A169;1;4;8;4;57;0;0;0;0;0;0;0;0
30.04.2024;19:24;A169;1;4;36;6;36;0;0;0;0;0;0;0;0
30.04.2024;19:23;A169;1;11;41;5;51;0;0;0;0;0;0;0;0
30.04.2024;19:22;A169;1;11;22;4;84;0;0;0;0;0;0;0;0
30.04.2024;19:21;A169;1;6;54;3;51;0;0;0;0;0;0;0;0
30.04.2024;19:20;A169;1;8;56;5;47;0;0;0;0;0;0;0;0
30.04.2024;19:19;A169;1;8;39;3;86;0;0;0;0;0;0;0;0
30.04.2024;19:18;A169;1;10;44;4;44;0;0;0;0;0;0;0;0
30.04.2024;19:17;A169;1;10;38;4;51;1;1;0;0;1;2;0;0
30.04.2024;19:16;A169;1;9;30;4;76;0;0;0;0;0;0;0;0
30.04.2024;19:15;A169;1;9;56;4;41;0;0;0;0;0;0;0;0
30.04.2024;19:14;A169;1;9;48;4;78;0;0;0;0;0;0;0;0
30.04.2024;19:13;A169;1;8;31;4;85;0;0;0;0;0;0;0;0
30.04.2024;19:12;A169;1;7;26;3;48;7;11;0;0;2;4;0;0
30.04.2024;19:11;A169;1;8;59;5;65;0;0;0;0;0;0;0;0
30.04.2024;19:10;A169;1;9;49;2;80;0;0;0;0;0;0;0;0
30.04.2024;19:09;A169;1;13;63;4;44;0;0;0;0;0;0;0;0
30.04.2024;19:08;A169;1;10;60;6;53;0;0;0;0;0;0;0;0
30.04.2024;19:07;A169;1;9;40;3;56;0;0;0;0;0;0;0;0
30.04.2024;19:06;A169;1;13;53;1;89;0;0;0;0;0;0;0;0
30.04.2024;19:05;A169;1;7;32;5;61;0;0;0;0;0;0;0;0
30.04.2024;19:04;A169;1;8;34;4;88;0;0;0;0;1;1;0;0
30.04.2024;19:03;A169;1;10;60;3;53;0;0;0;0;0;0;0;0
30.04.2024;19:02;A169;1;10;63;4;72;0;0;0;0;0;0;0;0
30.04.2024;19:01;A169;1;11;34;5;90;0;0;0;0;0;0;0;0
30.04.2024;19:00;A169;1;6;46;4;32;0;0;0;0;0;0;0;0
30.04.2024;18:59;A169;1;9;41;3;65;0;0;0;0;0;0;0;0
30.04.2024;18:58;A169;1;6;24;5;75;0;0;0;0;0;0;0;0
30.04.2024;18:57;A169;1;14;68;2;45;0;0;1;1;0;0;0;0
30.04.2024;18:56;A169;1;8;35;5;56;0;0;0;0;0;0;0;0
30.04.2024;18:55;A169;1;12;46;3;81;0;0;0;0;0;0;0;0
30.04.2024;18:54;A169;1;6;42;3;54;0;0;0;0;0;0;0;0
30.04.2024;18:53;A169;1;12;58;3;74;0;0;0;0;0;0;0;0
30.04.2024;18:52;A169;1;11;36;3;90;0;0;0;0;0;0;0;0
30.04.2024;18:51;A169;1;8;58;2;39;1;1;0;0;0;0;0;0
30.04.2024;18:50;A169;1;7;33;3;51;0;0;0;0;0;0;0;0
30.04.2024;18:49;A169;1;8;58;4;58;0;0;0;0;0;0;0;0
30.04.2024;18:48;A169;1;8;42;8;67;0;0;0;0;0;0;0;0
30.04.2024;18:47;A169;1;8;46;2;77;1;1;0;0;0;0;0;0
30.04.2024;18:46;A169;1;5;31;2;59;3;5;0;0;1;2;0;0
30.04.2024;18:45;A169;1;9;55;3;52;0;0;0;0;0;0;0;0
30.04.2024;18:44;A169;1;6;53;4;65;0;0;0;0;0;0;0;0
