Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;Anf_35Z;Anf_35B;Anf_41Z;Anf_41B
22.02.2025;01:00;A 70;1;1;63;1;55;0;0;0;0;0;0;0;0;1;2;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:59;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;100;1;25;0;0;0;0;;;;;;;;;;
22.02.2025;00:58;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;1;55;0;100;1;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:57;A 70;1;1;17;1;46;0;0;2;2;3;2;0;0;1;2;0;100;3;3;0;0;0;0;;;;;;;;;;
22.02.2025;00:56;A 70;1;0;0;0;61;0;0;2;3;1;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:55;A 70;1;0;0;1;8;2;3;0;0;0;0;0;0;0;4;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:54;A 70;1;0;35;0;32;1;33;1;2;1;1;0;0;1;1;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:53;A 70;1;1;17;1;37;2;65;0;0;2;1;0;0;0;24;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:52;A 70;1;0;0;1;13;2;25;0;0;0;0;0;0;1;46;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:51;A 70;1;0;0;1;58;1;55;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:50;A 70;1;0;0;1;68;1;66;2;2;1;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:49;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;2;0;0;0;0;;;;;;;;;;
22.02.2025;00:48;A 70;1;0;0;0;61;2;53;2;3;2;1;0;0;0;0;0;100;2;1;0;0;0;0;;;;;;;;;;
22.02.2025;00:47;A 70;1;0;0;1;5;0;0;1;1;0;0;0;0;1;8;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:46;A 70;1;0;0;0;10;0;12;2;4;2;2;0;0;1;80;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:45;A 70;1;0;0;1;40;1;10;3;4;3;3;0;0;1;12;0;100;1;1;0;0;0;0;;;;;;;;;;
22.02.2025;00:44;A 70;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:43;A 70;1;0;0;0;0;1;1;0;0;1;0;0;0;2;37;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:42;A 70;1;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:41;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:40;A 70;1;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:39;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:38;A 70;1;1;3;0;0;2;1;1;1;1;1;0;0;1;10;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:37;A 70;1;0;0;1;74;1;73;0;0;1;0;0;0;0;0;0;100;2;1;0;0;0;0;;;;;;;;;;
22.02.2025;00:36;A 70;1;0;0;1;61;0;0;2;3;2;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:35;A 70;1;0;0;1;11;1;1;3;3;2;1;0;0;1;9;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:34;A 70;1;0;1;0;0;0;0;2;3;1;0;0;0;1;64;0;100;1;1;0;0;0;0;;;;;;;;;;
22.02.2025;00:33;A 70;1;1;70;0;0;0;0;1;1;2;2;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:32;A 70;1;0;0;0;57;1;52;0;0;3;2;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:31;A 70;1;0;0;1;75;0;62;1;2;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:30;A 70;1;1;1;2;70;1;9;3;4;0;0;0;0;0;0;0;100;1;27;0;0;0;0;;;;;;;;;;
22.02.2025;00:29;A 70;1;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:28;A 70;1;2;11;0;0;1;0;0;0;1;1;0;0;3;66;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:27;A 70;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:26;A 70;1;0;0;2;23;2;1;2;2;2;1;0;0;0;0;0;100;2;2;0;0;0;0;;;;;;;;;;
22.02.2025;00:25;A 70;1;1;2;1;49;0;0;0;0;0;0;0;0;1;5;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:24;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:23;A 70;1;0;0;1;26;1;24;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:22;A 70;1;0;0;1;44;1;42;1;1;1;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:21;A 70;1;0;0;2;46;1;10;0;0;1;0;0;0;1;68;0;100;1;1;0;0;0;0;;;;;;;;;;
22.02.2025;00:20;A 70;1;0;0;0;0;0;59;1;1;1;1;0;0;2;34;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:19;A 70;1;0;0;0;0;1;12;1;1;1;0;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
22.02.2025;00:18;A 70;1;0;0;0;63;1;1;1;1;2;1;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:17;A 70;1;1;2;2;12;0;0;1;1;0;0;0;0;1;38;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:16;A 70;1;0;44;1;45;1;38;0;0;1;1;0;0;1;16;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:15;A 70;1;1;3;1;27;1;0;1;1;1;0;0;0;0;8;0;100;1;1;0;0;0;0;;;;;;;;;;
22.02.2025;00:14;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;1;61;0;100;0;0;0;0;0;0;;;;;;;;;;
22.02.2025;00:13;A 70;1;0;0;1;0;0;45;2;2;2;1;0;0;1;47;0;100;1;1;0;0;0;0;;;;;;;;;;
