Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
25.01.2024;01:00;A 11;1;3;7;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0
25.01.2024;00:59;A 11;1;0;0;0;0;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;6;2;10;2;7;0;0;0;0
25.01.2024;00:58;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;11;0;0;0;0;2;5;2;2
25.01.2024;00:57;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:56;A 11;1;0;0;3;20;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;3;10;0;0;0;0;0;0;0;0
25.01.2024;00:55;A 11;1;0;0;0;0;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;10;3;11;0;0;0;0;0;0
25.01.2024;00:54;A 11;1;2;9;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;13;2;11;1;5;0;0;0;0
25.01.2024;00:53;A 11;1;0;0;0;0;0;0;1;2;0;0;2;2;0;100;0;100;0;0;0;0;0;0;0;12;1;9;1;13;0;0;0;0
25.01.2024;00:52;A 11;1;0;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
25.01.2024;00:51;A 11;1;1;7;0;0;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;18;3;10;1;8;0;0;0;0
25.01.2024;00:50;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0
25.01.2024;00:49;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:48;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;5;1;7;1;4;0;0;0;0
25.01.2024;00:47;A 11;1;0;0;1;6;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:46;A 11;1;0;0;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;0;0;0;0;1;5
25.01.2024;00:45;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:44;A 11;1;1;17;0;0;0;0;1;2;1;2;0;0;0;100;0;100;0;0;0;0;0;0;3;13;1;12;1;8;0;0;0;0
25.01.2024;00:43;A 11;1;2;16;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:42;A 11;1;4;21;0;0;0;0;0;0;1;1;2;2;0;100;0;100;0;0;0;0;0;0;1;6;3;16;4;24;1;2;1;2
25.01.2024;00:41;A 11;1;3;7;0;0;0;0;1;0;1;1;0;0;0;100;0;100;0;0;0;0;1;3;1;7;2;12;2;13;0;0;0;0
25.01.2024;00:40;A 11;1;0;0;0;0;0;0;0;0;1;2;0;0;0;100;0;100;2;5;0;0;0;0;1;5;1;13;1;12;0;0;0;0
25.01.2024;00:39;A 11;1;2;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:38;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:37;A 11;1;1;12;0;0;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;2;9;3;14;1;11;0;0;0;0
25.01.2024;00:36;A 11;1;0;0;1;11;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0
25.01.2024;00:35;A 11;1;3;52;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:34;A 11;1;0;0;0;0;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;8;1;2;0;0;0;0;0;0
25.01.2024;00:33;A 11;1;0;0;0;0;0;0;0;0;3;5;0;0;0;100;0;100;0;0;0;0;0;0;2;8;2;45;3;35;0;0;2;4
25.01.2024;00:32;A 11;1;0;0;0;5;1;2;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:31;A 11;1;0;0;1;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;6;1;6;0;0;0;0
25.01.2024;00:30;A 11;1;0;0;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;10;1;6;1;5;0;0;0;0
25.01.2024;00:29;A 11;1;2;11;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:28;A 11;1;2;12;0;0;0;0;2;4;1;2;0;0;0;100;0;100;0;0;0;0;0;0;5;38;2;15;1;8;0;0;0;0
25.01.2024;00:27;A 11;1;0;0;4;21;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;3;4;1;5;1;6;0;0;0;0
25.01.2024;00:26;A 11;1;1;12;3;6;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:25;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;12;0;0;0;0;3;4;0;0
25.01.2024;00:24;A 11;1;0;0;1;11;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:23;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:22;A 11;1;0;0;0;0;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;2;1;6;1;6;0;0;0;0
25.01.2024;00:21;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;5;1;9;1;7;0;0;0;0
25.01.2024;00:20;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;9;0;0;0;0;0;0;0;0
25.01.2024;00:19;A 11;1;1;8;2;9;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0
25.01.2024;00:18;A 11;1;2;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:17;A 11;1;0;0;1;19;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;10;1;7;1;6;0;0;1;6
25.01.2024;00:16;A 11;1;2;36;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2024;00:15;A 11;1;3;24;0;0;0;0;3;6;3;4;0;0;0;100;0;100;0;0;0;0;0;0;1;45;3;31;1;20;0;0;0;0
25.01.2024;00:14;A 11;1;0;0;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;3;17;2;6;1;2;0;0;0;0
25.01.2024;00:13;A 11;1;3;23;1;10;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;2;19;1;2;1;8;0;0;0;0
25.01.2024;00:12;A 11;1;0;0;0;0;0;0;1;1;1;2;0;0;0;100;0;100;0;0;0;0;0;0;3;20;2;14;1;11;0;0;1;5
